,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
17928,ChEMBL,assays_vertical_1_ac5_ev,Joinable,42.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_chmbl_d', 'assays_ss_d', 'assays_td', 'assays_cll_d', 'assays_tss_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_src_d']",,0.0,0.0,0.0
17932,ChEMBL,assays_vertical_50_ec_ev,Joinable,42.0,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]","['assay_id', 'assay_organism', 'variant_id', 'assay_type', 'description', 'assay_strain', 'chembl_id', 'assay_tax_id', 'confidence_score', 'src_id', 'relationship_type', 'doc_id', 'assay_test_type', 'assay_category', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'description', 'tid', 'cell_id', 'assay_organism', 'assay_tax_id', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'curated_by', 'assay_strain', 'src_id']",,0.9,0.9,0.9
17939,ChEMBL,assays_vertical_70_ac4_ev,Joinable,42.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'bao_format', 'description', 'tissue_id', 'relationship_type', 'src_id', 'assay_cell_type', 'chembl_id', 'assay_test_type', 'tid', 'doc_id', 'assay_subcellular_fraction', 'assay_tissue', 'assay_type', 'assay_strain', 'assay_category', 'assay_organism', 'assay_tax_id', 'confidence_score']","['assays_CHI', 'assays_ASSI', 'assays_Descri', 'assays_DI', 'assays_T', 'assays_CI', 'assays_ASSCET', 'assays_TISI', 'assays_ASTIS', 'assays_BFOR', 'assays_RELAT', 'assays_ASSTY', 'assays_ASSUBCEFR', 'assays_ASTET', 'assays_CURAB', 'assays_ASSST', 'assays_SI']",0 days 00:03:20.619000,0.0,0.0,0.0
17951,ChEMBL,assays_vertical_30_ac2_ev,Joinable,42.0,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","['assay_id', 'confidence_score', 'src_assay_id', 'bao_format', 'curated_by', 'tissue_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['CHI', 'ASSI', 'Ti', 'ASCET', 'CEI', 'ASSTI', 'TISI', 'BAFO', 'CONSC', 'RELATT', 'CUB', 'ASSUBFR', 'SI']",,0.29,0.2,0.5
17959,ChEMBL,assays_both_50_30_ac1_ev,Joinable,42.0,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]","['assay_id', 'curated_by', 'assay_test_type', 'assay_strain', 'assay_type', 'relationship_type', 'doc_id', 'description', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_chembl_id', 'assays_assay_id', 'assays_tid', 'assays_cell_id', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_assay_strain', 'assays_src_id']",,0.73,0.67,0.8
17987,ChEMBL,assays_both_50_70_ac3_ev,Joinable,42.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'confidence_score', 'assay_organism', 'description', 'assay_type', 'assay_tax_id', 'assay_tissue', 'assay_subcellular_fraction', 'assay_category', 'chembl_id', 'doc_id', 'relationship_type', 'bao_format', 'src_id', 'tissue_id', 'assay_test_type', 'assay_strain', 'assay_cell_type', 'tid']","['chmbl_d', 'ss_d', 'dscrptn', 'dc_d', 'ss_rgnsm', 'ss_tx_d', 'tss_d', 'ss_tss', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_tp', 'ss_tst_tp', 'ss_sbclllr_frctn', 'src_d']",,0.0,0.0,0.0
17996,ChEMBL,assays_vertical_1_ac3_ev,Joinable,42.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chmbl_d', 'ss_d', 'td', 'cll_d', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'src_d']",,0.0,0.0,0.0
17997,ChEMBL,assays_both_50_50_ec_ev,Joinable,42.0,"[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","['assay_id', 'variant_id', 'assay_tissue', 'tid', 'tissue_id', 'src_assay_id', 'assay_strain', 'cell_id', 'relationship_type', 'assay_test_type', 'curated_by', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['chembl_id', 'assay_id', 'tid', 'assay_cell_type', 'assay_tissue', 'tissue_id', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_test_type', 'assay_subcellular_fraction', 'curated_by', 'assay_strain', 'src_id']",,0.86,1.0,0.75
18002,ChEMBL,assays_vertical_50_ac4_ev,Joinable,42.0,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_category', 'assay_tissue', 'variant_id', 'assay_organism', 'chembl_id', 'doc_id', 'assay_strain', 'tid', 'curated_by', 'assay_tax_id', 'description', 'assay_type', 'assay_test_type', 'assay_cell_type', 'assay_subcellular_fraction', 'relationship_type']","['assays_CHI', 'assays_ASI', 'assays_DI', 'assays_Ti', 'assays_CEI', 'assays_ASSOR', 'assays_ASSTAI', 'assays_TII', 'assays_ASTIS', 'assays_BAFOR', 'assays_CONFISCO', 'assays_CURAB', 'assays_ASSTR', 'assays_SRI']",,0.0,0.0,0.0
18019,ChEMBL,assays_vertical_1_ac4_ev,Joinable,42.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASSI', 'assays_CHEI', 'assays_T', 'assays_CI', 'assays_TII', 'assays_BAFO', 'assays_CONSC', 'assays_RELATITY', 'assays_CURAB', 'assays_SRI']",,0.0,0.0,0.0
18030,ChEMBL,assays_vertical_30_ac3_ev,Joinable,42.0,"[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tid', 'assay_cell_type', 'assay_organism', 'assay_tissue', 'description', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_subcellular_fraction', 'relationship_type']","['ss_d', 'chmbl_d', 'dscrptn', 'td', 'cll_d', 'ss_cll_tp', 'ss_rgnsm', 'tss_d', 'ss_tss', 'b_frmt', 'cnfdnc_scr', 'crtd_b', 'src_d']",0 days 00:02:19.899328,0.29,0.17,1.0
18031,ChEMBL,assays_both_50_70_ac5_ev,Joinable,42.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_test_type', 'doc_id', 'curated_by', 'assay_tax_id', 'assay_strain', 'src_id', 'description', 'cell_id', 'src_assay_id', 'chembl_id', 'assay_subcellular_fraction', 'tid', 'assay_organism', 'assay_cell_type', 'variant_id', 'assay_type', 'assay_category', 'assay_tissue']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_td', 'assays_ss_rgnsm', 'assays_ss_cll_tp', 'assays_ss_tx_d', 'assays_tss_d', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_ss_sbclllr_frctn', 'assays_ss_strn', 'assays_src_d']",,0.0,0.0,0.0
18033,ChEMBL,assays_both_50_50_ac3_ev,Joinable,42.0,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_tax_id', 'src_assay_id', 'curated_by', 'assay_subcellular_fraction', 'tid', 'assay_test_type', 'chembl_id', 'tissue_id', 'assay_category', 'src_id', 'doc_id', 'description', 'assay_type', 'assay_organism', 'assay_strain', 'assay_tissue']","['chmbl_d', 'ss_d', 'td', 'ss_tx_d', 'tss_d', 'ss_cll_tp', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'crtd_b', 'ss_tst_tp', 'src_d']",0 days 00:01:14.045578,0.2,0.11,1.0
18044,ChEMBL,assays_both_50_50_ac5_ev,Joinable,42.0,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_tissue', 'doc_id', 'tissue_id', 'assay_organism', 'assay_category', 'cell_id', 'assay_tax_id', 'assay_subcellular_fraction', 'curated_by', 'assay_strain', 'description', 'assay_type', 'assay_test_type', 'assay_cell_type', 'tid', 'relationship_type']","['assays_chmbl_d', 'assays_ss_d', 'assays_dc_d', 'assays_ss_rgnsm', 'assays_ss_tx_d', 'assays_ss_tss', 'assays_tss_d', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_sbclllr_frctn', 'assays_ss_strn', 'assays_src_d']",,0.0,0.0,0.0
18051,ChEMBL,assays_both_50_1_ac2_ev,Joinable,42.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['CHI', 'ASI', 'T', 'TII', 'CI', 'BAFOR', 'CONFSC', 'RELT', 'CURB', 'SI']",,1.0,1.0,1.0
18070,ChEMBL,assays_both_50_30_ac5_ev,Joinable,42.0,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'src_id', 'assay_tissue', 'doc_id', 'assay_subcellular_fraction', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_cell_type']","['assays_ss_d', 'assays_chmbl_d', 'assays_dc_d', 'assays_td', 'assays_tss_d', 'assays_ss_tss', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_src_d']",0 days 00:01:09.782253,0.0,0.0,0.0
18072,ChEMBL,assays_vertical_1_ac1_ev,Joinable,42.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_assay_id', 'assays_chembl_id', 'assays_tid', 'assays_cell_id', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_src_id']",0 days 00:01:43.707319,0.67,1.0,0.5
18078,ChEMBL,assays_vertical_30_ec_ev,Joinable,42.0,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0]","['assay_id', 'assay_tissue', 'doc_id', 'cell_id', 'assay_type', 'assay_strain', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_cell_type', 'assay_subcellular_fraction', 'tid']","['assay_id', 'chembl_id', 'doc_id', 'cell_id', 'tissue_id', 'assay_tissue', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'assay_strain', 'curated_by', 'src_id']",,0.83,0.83,0.83
18081,ChEMBL,assays_both_50_50_ac2_ev,Joinable,42.0,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_type', 'assay_test_type', 'assay_tax_id', 'assay_strain', 'tid', 'curated_by', 'description', 'src_assay_id', 'chembl_id', 'assay_category', 'doc_id', 'assay_organism', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'relationship_type']","['CHEI', 'ASI', 'Des', 'Ti', 'ASSTI', 'TII', 'CI', 'BFOR', 'CONSC', 'ASSTY', 'CURB', 'ASTTY', 'ASSTR', 'SI']",,0.33,0.22,0.67
18082,ChEMBL,assays_vertical_70_ac2_ev,Joinable,42.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'assay_type', 'assay_cell_type', 'tissue_id', 'tid', 'description', 'assay_tissue', 'confidence_score', 'cell_id', 'assay_organism', 'src_id', 'assay_tax_id', 'relationship_type', 'curated_by', 'assay_strain', 'assay_test_type', 'assay_category', 'assay_subcellular_fraction']","['CHEI', 'ASSI', 'Descr', 'DOI', 'Ti', 'CEI', 'ASSCT', 'ASORG', 'ASSTAI', 'ASTI', 'TISI', 'BFOR', 'CONFISC', 'RELAT', 'ASST', 'CUB', 'ASSST', 'SI']",,0.22,0.12,1.0
18083,ChEMBL,assays_both_50_1_ac3_ev,Joinable,42.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chmbl_d', 'ss_d', 'td', 'tss_d', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'src_d']",,0.0,0.0,0.0
18089,ChEMBL,assays_vertical_50_ac1_ev,Joinable,42.0,"[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","['assay_id', 'src_id', 'description', 'assay_tissue', 'bao_format', 'src_assay_id', 'assay_organism', 'assay_category', 'curated_by', 'doc_id', 'assay_test_type', 'assay_type', 'assay_tax_id', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction', 'tid']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_doc_id', 'assays_cell_id', 'assays_assay_organism', 'assays_assay_tissue', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_src_id']",,0.75,0.67,0.86
18099,ChEMBL,assays_both_50_70_ec_ev,Joinable,42.0,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","['assay_id', 'assay_test_type', 'assay_organism', 'assay_category', 'assay_type', 'relationship_type', 'curated_by', 'assay_tissue', 'assay_tax_id', 'description', 'tid', 'variant_id', 'src_assay_id', 'src_id', 'doc_id', 'bao_format', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'description', 'doc_id', 'tid', 'assay_organism', 'assay_tax_id', 'tissue_id', 'assay_tissue', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'assay_test_type', 'curated_by', 'src_id']",0 days 00:02:43.917001,0.85,0.85,0.85
18100,ChEMBL,assays_both_50_30_ec_ev,Joinable,42.0,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]","['assay_id', 'src_id', 'assay_type', 'bao_format', 'assay_tax_id', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'doc_id', 'tid', 'assay_tax_id', 'tissue_id', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'curated_by', 'src_id']",,0.8,0.67,1.0
18110,ChEMBL,assays_both_50_1_ac4_ev,Joinable,42.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_CHEI', 'assays_ASI', 'assays_T', 'assays_TII', 'assays_CI', 'assays_BFO', 'assays_CONSCO', 'assays_RELAT', 'assays_CUB', 'assays_SI']",0 days 00:01:24.270489,0.0,0.0,0.0
18112,ChEMBL,assays_vertical_30_ac4_ev,Joinable,42.0,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'curated_by', 'tid', 'assay_tissue', 'assay_category', 'description', 'doc_id', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASI', 'assays_CHI', 'assays_Descr', 'assays_Ti', 'assays_CI', 'assays_ASSTI', 'assays_TII', 'assays_BAFO', 'assays_CONSC', 'assays_RELATT', 'assays_CURAB', 'assays_SRI']",,0.0,0.0,0.0
18123,ChEMBL,assays_both_50_30_ac3_ev,Joinable,42.0,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'chembl_id', 'confidence_score', 'doc_id', 'curated_by', 'assay_category', 'description', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['chmbl_d', 'ss_d', 'dc_d', 'td', 'cll_d', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_sbclllr_frctn', 'src_d']",,0.0,0.0,0.0
18154,ChEMBL,assays_both_50_1_ec_ev,Joinable,42.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'tid', 'tissue_id', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'src_id']",,1.0,1.0,1.0
18158,ChEMBL,assays_both_50_1_ac1_ev,Joinable,42.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_assay_id', 'assays_chembl_id', 'assays_tid', 'assays_tissue_id', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_src_id']",,0.67,1.0,0.5
18165,ChEMBL,assays_vertical_1_ec_ev,Joinable,42.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'tid', 'cell_id', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'src_id']",,1.0,1.0,1.0
18170,ChEMBL,assays_vertical_50_ac2_ev,Joinable,42.0,"[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['assay_id', 'curated_by', 'assay_tax_id', 'assay_test_type', 'src_id', 'tissue_id', 'assay_category', 'description', 'relationship_type', 'assay_subcellular_fraction', 'cell_id', 'doc_id', 'assay_type', 'assay_organism', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['CHI', 'ASSI', 'Descr', 'Ti', 'CEI', 'ASTAI', 'TISI', 'BFOR', 'CONSCO', 'RELATIT', 'ASSUBFR', 'ASSTT', 'CUB', 'SRI']",,0.31,0.2,0.67
18173,ChEMBL,assays_both_50_70_ac1_ev,Joinable,42.0,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'assay_organism', 'tid', 'tissue_id', 'assay_category', 'src_id', 'assay_test_type', 'src_assay_id', 'curated_by', 'doc_id', 'description', 'assay_subcellular_fraction', 'relationship_type', 'assay_cell_type', 'assay_type', 'assay_strain', 'assay_tax_id', 'assay_tissue', 'confidence_score']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_doc_id', 'assays_tid', 'assays_assay_organism', 'assays_tissue_id', 'assays_assay_cell_type', 'assays_cell_id', 'assays_bao_format', 'assays_relationship_type', 'assays_assay_type', 'assays_assay_test_type', 'assays_assay_subcellular_fraction', 'assays_curated_by', 'assays_src_id', 'assays_assay_strain']",,0.85,0.79,0.92
18178,ChEMBL,assays_both_50_70_ac4_ev,Joinable,42.0,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'doc_id', 'assay_tax_id', 'bao_format', 'assay_category', 'src_assay_id', 'cell_id', 'curated_by', 'src_id', 'assay_organism', 'assay_test_type', 'confidence_score', 'assay_subcellular_fraction', 'relationship_type', 'assay_strain', 'description', 'assay_type', 'assay_tissue']","['assays_CHI', 'assays_ASSI', 'assays_DI', 'assays_T', 'assays_ASSORGA', 'assays_ASTI', 'assays_CEI', 'assays_ASCT', 'assays_TII', 'assays_BAFOR', 'assays_CONFSCO', 'assays_RELTY', 'assays_CURB', 'assays_ASSTETY', 'assays_ASSUBCFRA', 'assays_SRI', 'assays_ASST']",,0.0,0.0,0.0
18197,ChEMBL,assays_vertical_70_ac1_ev,Joinable,42.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1]","['assay_id', 'assay_organism', 'confidence_score', 'assay_type', 'assay_cell_type', 'src_id', 'description', 'tid', 'assay_tax_id', 'assay_subcellular_fraction', 'variant_id', 'chembl_id', 'doc_id', 'tissue_id', 'cell_id', 'src_assay_id', 'assay_test_type', 'assay_category', 'assay_strain']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_tid', 'assays_assay_cell_type', 'assays_cell_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_assay_type', 'assays_assay_subcellular_fraction', 'assays_src_id']",,0.64,0.57,0.73
18199,ChEMBL,assays_both_50_30_ac4_ev,Joinable,42.0,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_test_type', 'bao_format', 'tissue_id', 'cell_id', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['assays_ASSI', 'assays_CHI', 'assays_T', 'assays_TISI', 'assays_CEI', 'assays_ASCTY', 'assays_BAFO', 'assays_CONFISC', 'assays_RELT', 'assays_CUB', 'assays_ASSUBCFRA', 'assays_ASTTY', 'assays_SI']",,0.0,0.0,0.0
18211,ChEMBL,assays_vertical_50_ac3_ev,Joinable,42.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'curated_by', 'assay_tissue', 'tid', 'description', 'chembl_id', 'relationship_type', 'confidence_score', 'cell_id', 'assay_cell_type', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['ss_d', 'chmbl_d', 'dscrptn', 'td', 'ss_cll_tp', 'cll_d', 'ss_tss', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'crtd_b', 'ss_strn', 'src_d']",,0.17,0.09,1.0
