,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
35482,OpenData,miller2_both_50_50_ac1_ev,Joinable,82.0,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Division ID', 'CountryRegion name', 'Climate change adaptation (marker)', 'Desertification (marker)', 'PBA type', 'Indigenous issues (marker)', 'Organisation ID', 'Fund centre ID', 'Status', 'Maximum CIDA contribution (project-level)', 'Organisation class', 'Sector ID', 'Climate change mitigation (marker)', 'IRTC percent', 'Continent name', 'Disability issues (marker)', 'Section ID', 'Enviromental sustainability (marker)', 'CountryRegion percent', 'Regional program (marker)', 'Division name', 'Sector name', 'Branch ID', 'CFLI (marker)', 'Project number', 'Branch name', 'Section name', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Participatory development and good governance', 'Trade development (marker)', 'Biodiversity (marker)', 'Urban issues (marker)']","['miller2_AmountSpent', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_FundCentreID', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_DivisionID', 'miller2_OrganisationClass', 'miller2_BranchID', 'miller2_GenderEquality(marker)', 'miller2_ContinentID', 'miller2_OrganisationType', 'miller2_PBAType', 'miller2_Desertification(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_ContinentName', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_EnviromentalSustainability(marker)', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_Status', 'miller2_CountryRegionPercent', 'miller2_CFLI(marker)', 'miller2_RegionalProgram(marker)', 'miller2_SectorPercent', 'miller2_FiscalYear', 'miller2_IRTCPercent']",,0.34,0.24,0.6
35487,OpenData,miller2_vertical_1_ac4_ev,Joinable,82.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgaID', 'miller2_OrgN', 'miller2_CounRegNa', 'miller2_CounReID', 'miller2_PrBroCoID', 'miller2_SeID', 'miller2_SecN', 'miller2_OrganS', 'miller2_OrgaCl', 'miller2_ConID', 'miller2_UrbIs', 'miller2_GeEq', 'miller2_ICTAATFoDeve', 'miller2_ChilIs', 'miller2_TraDevel', 'miller2_OrgaT', 'miller2_Biodi', 'miller2_ConNa', 'miller2_YoIs', 'miller2_DisabIss', 'miller2_KnoFoDeve', 'miller2_CouRegPe', 'miller2_IndIss', 'miller2_SePer', 'miller2_FiY']",,0.0,0.0,0.0
35586,OpenData,miller2_both_50_50_ac4_ev,Joinable,83.0,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'ICT as a tool for development (marker)', 'Fund centre ID', 'Biodiversity (marker)', 'Organisation sub-class', 'CountryRegion percent', 'Branch ID', 'Organisation name', 'Division name', 'Maximum CIDA contribution (project-level)', 'Status', 'Section name', 'Climate change mitigation (marker)', 'Organisation ID', 'Continent ID', 'CIDA business delivery model (old)', 'Enviromental sustainability (marker)', 'CFLI (marker)', 'CountryRegion ID', 'Trade development (marker)', 'CountryRegion name', 'Desertification (marker)', 'Regional program (marker)', 'Project number', 'Untied amount(Project-level budget)', 'Branch name', 'Division ID', 'Section ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Participatory development and good governance', 'Urban issues (marker)', 'Children issues (marker)']","['miller2_AmSpe', 'miller2_ProjNu', 'miller2_MaCIDAContr', 'miller2_UnAmProjBu', 'miller2_OrgNa', 'miller2_OrganID', 'miller2_CouReN', 'miller2_CounRegID', 'miller2_PrBrowCoID', 'miller2_SecN', 'miller2_SeID', 'miller2_FCenID', 'miller2_SectNa', 'miller2_OrganiS', 'miller2_DiN', 'miller2_OrganiCla', 'miller2_BrID', 'miller2_OrganT', 'miller2_ContiID', 'miller2_ContNa', 'miller2_YouIs', 'miller2_IndigIs', 'miller2_Biodi', 'miller2_GeEqu', 'miller2_TraDevelo', 'miller2_KnoFoDevelo', 'miller2_ICTAATFDeve', 'miller2_CliChMitig', 'miller2_DisabIss', 'miller2_Dese', 'miller2_CIDABusiDeMo', 'miller2_St', 'miller2_EnviSustain', 'miller2_RegPro', 'miller2_CFLI', 'miller2_SePerc', 'miller2_CouRePe', 'miller2_FiYe']",0 days 00:05:17.973928,0.0,0.0,0.0
35662,OpenData,miller2_both_50_1_ac5_ev,Joinable,83.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntd', 'miller2_thsss(mrkr)', 'miller2_cntnntnm', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_rgnstntp', 'miller2_dsbltsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_fsclr']",0 days 00:03:15.677205,0.0,0.0,0.0
35692,OpenData,miller2_vertical_30_ac2_ev,Joinable,83.0,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]","['Fiscal year', 'Section name', 'Organisation type', 'Knowledge for development (marker)', 'Organisation sub-class', 'Sector percent', 'Organisation ID', 'Continent name', 'Climate change adaptation (marker)', 'Programming process (new)', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'FSTC percent', 'CFLI (marker)', 'Section ID', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Fund centre ID', 'Fund centre name', 'IRTC percent', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)']","['AmSp', 'UnAmPrBu', 'OrgID', 'OrganN', 'CoReID', 'CoReN', 'ProBrowCouID', 'SecID', 'SecN', 'SeID', 'SectN', 'OrganSu', 'OrgaCla', 'OrgaT', 'UrbIs', 'ICTAAToFDevel', 'ChiIss', 'Biodi', 'ConID', 'GeEq', 'ConN', 'DisIss', 'CliChAda', 'YouIs', 'IndIs', 'KnowlFoDev', 'SecPerc', 'FSTCPer', 'CouRePe', 'CFLI', 'RegProg', 'PrograProc', 'FiY']",0 days 00:04:20.699590,0.53,0.53,0.53
35763,OpenData,miller2_vertical_1_ac2_ev,Joinable,83.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmSp', 'OrganiID', 'OrgNa', 'CoReN', 'CoRegID', 'ProBroCouID', 'SeNa', 'SecID', 'OrganiSu', 'ContiID', 'ConN', 'DisabIs', 'ChIss', 'OrganiCl', 'YoIss', 'OrgTy', 'GenEqua', 'ICTAATFDeve', 'TraDevelo', 'KnowFoDeve', 'IndigIs', 'Biodi', 'SePer', 'UrIs', 'CounRePe', 'FiY']",,0.0,0.0,0.0
35779,OpenData,miller2_vertical_70_ac3_ev,Joinable,83.0,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['Fiscal year', 'Bilateral aid (international marker)', 'Branch ID', 'Biodiversity (marker)', 'Division ID', 'Urban issues (marker)', 'Disability issues (marker)', 'Fund centre name', 'Organisation type', 'ICT as a tool for development (marker)', 'Climate change mitigation (marker)', 'Sector percent', 'Status', 'Section ID', 'Organisation ID', 'Continent ID', 'Sector ID', 'Gender equality (marker)', 'CountryRegion name', 'Youth issues (marker)', 'Maximum CIDA contribution (project-level)', 'Division name', 'Continent name', 'CIDA business delivery model (old)', 'Indigenous issues (marker)', 'Amount spent', 'Project number', 'PBA type', 'Untied amount(Project-level budget)', 'Climate change adaptation (marker)', 'CountryRegion percent', 'CFLI (marker)', 'Branch name', 'Regional program (marker)', 'Participatory development and good governance', 'Section name', 'Fund centre ID', 'FSTC percent', 'IRTC percent', 'Programming process (new)', 'Enviromental sustainability (marker)', 'Desertification (marker)', 'Trade development (marker)']","['mntspnt', 'prjctnmbr', 'mxmmcdcntrbtn(prjct-lvl)', 'ntdmnt(prjct-lvlbdgt)', 'rgnstnnm', 'rgnstnd', 'cntrrgnd', 'fndcntrnm', 'cntrrgnnm', 'prjctbrwsrcntrd', 'sctrnm', 'sctrd', 'sctnd', 'rgnstnsb-clss', 'dvsnnm', 'dvsnd', 'brnchnm', 'brnchd', 'cntnntnm', 'rgnstnclss', 'thsss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'pbtp', 'chldrnsss(mrkr)', 'gndrqlt(mrkr)', 'cntnntd', 'knwldgfrdvlpmnt(mrkr)', 'rgnstntp', 'clmtchngmtgtn(mrkr)', 'dsbltsss(mrkr)', 'bdvrst(mrkr)', 'ndgnssss(mrkr)', 'clmtchngdpttn(mrkr)', 'cdbsnssdlvrmdl(ld)', 'rbnsss(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'rgnlprgrm(mrkr)', 'sctrprcnt', 'bltrld(ntrntnlmrkr)', 'cntrrgnprcnt', 'stts', 'cfl(mrkr)', 'fsclr']",,0.29,0.17,1.0
35787,OpenData,miller2_vertical_1_ac5_ev,Joinable,83.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrnm', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntd', 'miller2_cntnntnm', 'miller2_rgnstntp', 'miller2_rbnsss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_thsss(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_fsclr']",,0.0,0.0,0.0
35801,OpenData,miller2_vertical_70_ac4_ev,Joinable,83.0,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Maximum CIDA contribution (project-level)', 'Climate change adaptation (marker)', 'Fund centre name', 'Continent ID', 'Bilateral aid (international marker)', 'Sector name', 'Enviromental sustainability (marker)', 'Status', 'Trade development (marker)', 'ICT as a tool for development (marker)', 'Disability issues (marker)', 'Regional program (marker)', 'Biodiversity (marker)', 'Project Browser country ID', 'CountryRegion ID', 'CIDA business delivery model (old)', 'Organisation sub-class', 'Organisation class', 'Project number', 'Organisation name', 'Amount spent', 'Knowledge for development (marker)', 'Desertification (marker)', 'Section name', 'IRTC percent', 'Division name', 'Youth issues (marker)', 'Branch name', 'Indigenous issues (marker)', 'Urban issues (marker)', 'FSTC percent', 'PBA type', 'Sector ID', 'Branch ID', 'Division ID', 'Section ID', 'Fund centre ID', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'Programming process (new)', 'Climate change mitigation (marker)', 'Participatory development and good governance']","['miller2_AmoSp', 'miller2_ProjNum', 'miller2_MaxCIDAContr', 'miller2_OrganiN', 'miller2_OrganiID', 'miller2_FuCenNa', 'miller2_CouReNa', 'miller2_CoRegID', 'miller2_SecN', 'miller2_PrBrowCoID', 'miller2_SecID', 'miller2_SectNa', 'miller2_OrganS', 'miller2_DiN', 'miller2_BrID', 'miller2_BrN', 'miller2_UrIs', 'miller2_OrganT', 'miller2_DisabIs', 'miller2_ContN', 'miller2_IndIs', 'miller2_OrgaCla', 'miller2_Bio', 'miller2_YouIs', 'miller2_TrDeve', 'miller2_ContID', 'miller2_PBATy', 'miller2_ChIss', 'miller2_GeEq', 'miller2_KnoFoDev', 'miller2_Sta', 'miller2_CIDABusiDeMod', 'miller2_ICTAAToFoDevel', 'miller2_CliChAda', 'miller2_EnvSustain', 'miller2_Desertif', 'miller2_FSTCPer', 'miller2_BilaAMar', 'miller2_RePr', 'miller2_SePer', 'miller2_IRTCPerc', 'miller2_CouRegPerc', 'miller2_FiYe']",,0.06,0.03,1.0
35841,OpenData,miller2_vertical_30_ac5_ev,Joinable,83.0,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Desertification (marker)', 'ICT as a tool for development (marker)', 'Programming process (new)', 'Disability issues (marker)', 'FSTC percent', 'Division name', 'Knowledge for development (marker)', 'Sector ID', 'Climate change adaptation (marker)', 'Gender equality (marker)', 'Untied amount(Project-level budget)', 'Youth issues (marker)', 'Maximum CIDA contribution (project-level)', 'Project Browser country ID', 'Project number', 'Status', 'Branch ID', 'Branch name', 'Division ID', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnd', 'miller2_cntrrgnnm', 'miller2_sctrnm', 'miller2_prjctbrwsrcntrd', 'miller2_sctrd', 'miller2_rgnstnsb-clss', 'miller2_dvsnnm', 'miller2_rgnstnclss', 'miller2_ndgnssss(mrkr)', 'miller2_rgnstntp', 'miller2_gndrqlt(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_cntnntd', 'miller2_bdvrst(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_cntnntnm', 'miller2_rbnsss(mrkr)', 'miller2_dsrtfctn(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_sctrprcnt', 'miller2_prgrmmngprcss(nw)', 'miller2_cntrrgnprcnt', 'miller2_fstcprcnt', 'miller2_fsclr']",,0.0,0.0,0.0
35847,OpenData,miller2_both_50_30_ac5_ev,Joinable,83.0,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Participatory development and good governance', 'Branch ID', 'Branch name', 'CountryRegion ID', 'Continent name', 'Organisation sub-class', 'Section ID', 'Fund centre name', 'Regional program (marker)', 'Organisation class', 'PBA type', 'Bilateral aid (international marker)', 'Sector name', 'Climate change adaptation (marker)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Division ID', 'Division name', 'Section name', 'Fund centre ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Trade development (marker)', 'Biodiversity (marker)']","['miller2_mntspnt', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_fndcntrnm', 'miller2_sctnd', 'miller2_rgnstnsb-clss', 'miller2_brnchd', 'miller2_brnchnm', 'miller2_pbtp', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_rbnsss(mrkr)', 'miller2_rgnstntp', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_cntnntd', 'miller2_thsss(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_chldrnsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_sctrprcnt', 'miller2_rgnlprgrm(mrkr)', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_cntrrgnprcnt', 'miller2_fsclr']",0 days 00:02:52.902636,0.0,0.0,0.0
35852,OpenData,miller2_both_50_70_ac5_ev,Joinable,83.0,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Programming process (new)', 'Status', 'Organisation class', 'Sector name', 'Project number', 'Climate change adaptation (marker)', 'Organisation ID', 'Organisation name', 'Desertification (marker)', 'Bilateral aid (international marker)', 'Division name', 'Amount spent', 'Sector percent', 'Section name', 'Project Browser country ID', 'ICT as a tool for development (marker)', 'Continent name', 'CountryRegion name', 'Section ID', 'Indigenous issues (marker)', 'Youth issues (marker)', 'Sector ID', 'Branch ID', 'CIDA business delivery model (old)', 'Children issues (marker)', 'Disability issues (marker)', 'Organisation type', 'Biodiversity (marker)', 'CountryRegion percent', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'Regional program (marker)', 'FSTC percent', 'Participatory development and good governance', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Fund centre ID', 'Fund centre name', 'IRTC percent', 'PBA type', 'Enviromental sustainability (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_sctnnm', 'miller2_sctnd', 'miller2_rgnstnsb-clss', 'miller2_dvsnnm', 'miller2_brnchd', 'miller2_rgnstntp', 'miller2_rgnstnclss', 'miller2_cntnntd', 'miller2_cntnntnm', 'miller2_rbnsss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_dsrtfctn(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_thsss(mrkr)', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_cdbsnssdlvrmdl(ld)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_stts', 'miller2_cntrrgnprcnt', 'miller2_rgnlprgrm(mrkr)', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_fstcprcnt', 'miller2_sctrprcnt', 'miller2_cfl(mrkr)', 'miller2_fsclr', 'miller2_prgrmmngprcss(nw)']",0 days 00:06:38.120259,0.0,0.0,0.0
35860,OpenData,miller2_both_50_50_ac2_ev,Joinable,83.0,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]","['Fiscal year', 'Enviromental sustainability (marker)', 'Organisation sub-class', 'Sector ID', 'CIDA business delivery model (old)', 'Untied amount(Project-level budget)', 'Programming process (new)', 'Organisation class', 'FSTC percent', 'Division ID', 'Fund centre name', 'ICT as a tool for development (marker)', 'Project number', 'Continent name', 'Climate change mitigation (marker)', 'Section ID', 'Bilateral aid (international marker)', 'Gender equality (marker)', 'Organisation ID', 'Branch ID', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Division name', 'CountryRegion ID', 'Urban issues (marker)', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'IRTC percent', 'CFLI (marker)', 'PBA type', 'Participatory development and good governance', 'Trade development (marker)', 'Biodiversity (marker)', 'Children issues (marker)']","['AmoSpe', 'ProjNu', 'UnAmoProBu', 'OrganID', 'OrgNa', 'CouReNa', 'CouRegID', 'ProjBroCoID', 'SeID', 'SecNa', 'FCenNa', 'SecID', 'OrganiS', 'DiviID', 'DivN', 'OrgaCla', 'BraID', 'ContID', 'ICTAATFDevelo', 'DisIs', 'OrgaT', 'YouIs', 'GenEqu', 'ConNa', 'IndigIss', 'ClimChaMiti', 'Dese', 'UrbIs', 'CliChAdap', 'CIDABusDeliMo', 'KnowlFDevelo', 'EnviSusta', 'FSTCPe', 'CouRegPe', 'BilaAiMa', 'SecPer', 'ProgrPro', 'FisY']",,0.62,0.52,0.76
