,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
37061,OpenData,miller2_both_50_70_ac5_av,Semantically-Joinable,86.0,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'FSTC percent', 'Branch name', 'Enviromental sustainability (marker)', 'Section ID', 'Bilateral aid (international marker)', 'Regional program (marker)', 'Organisation type', 'Sector name', 'Amount spent', 'Continent ID', 'Branch ID', 'Gender equality (marker)', 'Organisation class', 'Status', 'Section name', 'Organisation name', 'Trade development (marker)', 'Sector percent', 'Indigenous issues (marker)', 'Untied amount(Project-level budget)', 'Fund centre ID', 'Children issues (marker)', 'Participatory development and good governance', 'Urban issues (marker)', 'ICT as a tool for development (marker)', 'Organisation sub-class', 'Fund centre name', 'Programming process (new)', 'Knowledge for development (marker)', 'Youth issues (marker)', 'CountryRegion percent', 'CIDA business delivery model (old)', 'Organisation ID', 'Climate change mitigation (marker)', 'Project number', 'Maximum CIDA contribution (project-level)', 'Division ID', 'Division name', 'IRTC percent', 'CFLI (marker)', 'PBA type', 'Climate change adaptation (marker)']","['miller2_mntspnt', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_cntrrgnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_fndcntrd', 'miller2_fndcntrnm', 'miller2_sctnd', 'miller2_sctnnm', 'miller2_rgnstnsb-clss', 'miller2_brnchd', 'miller2_cntnntd', 'miller2_brnchnm', 'miller2_chldrnsss(mrkr)', 'miller2_rgnstntp', 'miller2_rgnstnclss', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_dsrtfctn(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_cntnntnm', 'miller2_thsss(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_dsbltsss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_cdbsnssdlvrmdl(ld)', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_stts', 'miller2_cntrrgnprcnt', 'miller2_fstcprcnt', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_sctrprcnt', 'miller2_rgnlprgrm(mrkr)', 'miller2_prgrmmngprcss(nw)', 'miller2_fsclr']",,0.0,0.0,0.0
37065,OpenData,miller2_both_50_70_ec_av,Semantically-Joinable,86.0,[1],[1],"['Fiscal year', 'Participatory development and good governance', 'CFLI (marker)', 'Organisation ID', 'Organisation class', 'Amount spent', 'ICT as a tool for development (marker)', 'Branch ID', 'Branch name', 'CIDA business delivery model (old)', 'Organisation sub-class', 'Gender equality (marker)', 'CountryRegion name', 'Untied amount(Project-level budget)', 'Status', 'Regional program (marker)', 'Bilateral aid (international marker)', 'Section name', 'Maximum CIDA contribution (project-level)', 'Knowledge for development (marker)', 'Project number', 'Fund centre name', 'Programming process (new)', 'Sector ID', 'Sector name', 'Children issues (marker)', 'Sector percent', 'PBA type', 'Section ID', 'Biodiversity (marker)', 'FSTC percent', 'CountryRegion ID', 'Continent ID', 'IRTC percent', 'Project Browser country ID', 'Division ID', 'Division name', 'Fund centre ID', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Trade development (marker)']",['Status'],,1.0,1.0,1.0
37070,OpenData,miller2_vertical_1_ac3_av,Semantically-Joinable,86.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrnm', 'sctrd', 'rgnstnsb-clss', 'rgnstnclss', 'rgnstntp', 'cntnntnm', 'bdvrst(mrkr)', 'cntnntd', 'chldrnsss(mrkr)', 'dsbltsss(mrkr)', 'gndrqlt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'trddvlpmnt(mrkr)', 'ndgnssss(mrkr)', 'thsss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'rbnsss(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr']",0 days 00:03:11.450968,0.0,0.0,0.0
37128,OpenData,miller2_vertical_70_ac3_av,Semantically-Joinable,86.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Organisation name', 'PBA type', 'Maximum CIDA contribution (project-level)', 'Organisation ID', 'Bilateral aid (international marker)', 'CIDA business delivery model (old)', 'IRTC percent', 'Climate change mitigation (marker)', 'ICT as a tool for development (marker)', 'CountryRegion ID', 'Sector percent', 'Knowledge for development (marker)', 'Division ID', 'Disability issues (marker)', 'Branch name', 'Programming process (new)', 'Fund centre name', 'FSTC percent', 'Project Browser country ID', 'Desertification (marker)', 'Climate change adaptation (marker)', 'Division name', 'Fund centre ID', 'Organisation class', 'Trade development (marker)', 'CountryRegion name', 'Organisation sub-class', 'Urban issues (marker)', 'Branch ID', 'Gender equality (marker)', 'Amount spent', 'Children issues (marker)', 'Section ID', 'Continent name', 'Project number', 'Status', 'Section name', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'Enviromental sustainability (marker)', 'Participatory development and good governance']","['mntspnt', 'mxmmcdcntrbtn(prjct-lvl)', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'fndcntrd', 'cntrrgnd', 'fndcntrnm', 'prjctbrwsrcntrd', 'sctrnm', 'sctrd', 'sctnd', 'rgnstnsb-clss', 'dvsnnm', 'dvsnd', 'brnchd', 'brnchnm', 'cntnntnm', 'rgnstnclss', 'rgnstntp', 'pbtp', 'ctstlfrdvlpmnt(mrkr)', 'dsrtfctn(mrkr)', 'trddvlpmnt(mrkr)', 'clmtchngdpttn(mrkr)', 'clmtchngmtgtn(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'chldrnsss(mrkr)', 'cntnntd', 'dsbltsss(mrkr)', 'bdvrst(mrkr)', 'ndgnssss(mrkr)', 'rbnsss(mrkr)', 'gndrqlt(mrkr)', 'sctrprcnt', 'cdbsnssdlvrmdl(ld)', 'cntrrgnprcnt', 'thsss(mrkr)', 'rtcprcnt', 'fstcprcnt', 'bltrld(ntrntnlmrkr)', 'prgrmmngprcss(nw)', 'fsclr']",0 days 00:06:54.199023,0.2,0.11,0.8
37193,OpenData,miller2_vertical_30_ac3_av,Semantically-Joinable,86.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Youth issues (marker)', 'CountryRegion ID', 'Amount spent', 'Sector name', 'CountryRegion name', 'Enviromental sustainability (marker)', 'Organisation ID', 'Branch name', 'Programming process (new)', 'CountryRegion percent', 'Fund centre ID', 'Regional program (marker)', 'Project Browser country ID', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']","['mntspnt', 'prjctnmbr', 'rgnstnd', 'rgnstnnm', 'fndcntrd', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrnm', 'sctrd', 'rgnstnsb-clss', 'brnchnm', 'rgnstnclss', 'rgnstntp', 'cntnntnm', 'knwldgfrdvlpmnt(mrkr)', 'cntnntd', 'chldrnsss(mrkr)', 'trddvlpmnt(mrkr)', 'rbnsss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'dsbltsss(mrkr)', 'bdvrst(mrkr)', 'gndrqlt(mrkr)', 'thsss(mrkr)', 'ndgnssss(mrkr)', 'nvrmntlsstnblt(mrkr)', 'sctrprcnt', 'cntrrgnprcnt', 'rgnlprgrm(mrkr)', 'fsclr', 'prgrmmngprcss(nw)']",0 days 00:02:55.956015,0.22,0.13,0.67
37195,OpenData,miller2_both_50_50_ac3_av,Semantically-Joinable,86.0,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Trade development (marker)', 'Section name', 'Continent ID', 'CountryRegion ID', 'Fund centre name', 'Sector name', 'Branch ID', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Disability issues (marker)', 'Sector ID', 'Climate change mitigation (marker)', 'Division ID', 'Maximum CIDA contribution (project-level)', 'Youth issues (marker)', 'CountryRegion percent', 'Indigenous issues (marker)', 'Fund centre ID', 'Organisation sub-class', 'Desertification (marker)', 'Organisation class', 'PBA type', 'Section ID', 'Project number', 'Status', 'Branch name', 'Division name', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Participatory development and good governance', 'Biodiversity (marker)']","['mntspnt', 'mxmmcdcntrbtn(prjct-lvl)', 'rgnstnnm', 'rgnstnd', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrd', 'sctrnm', 'fndcntrnm', 'fndcntrd', 'sctnd', 'sctnnm', 'rgnstnsb-clss', 'dvsnd', 'brnchd', 'rgnstnclss', 'pbtp', 'dsrtfctn(mrkr)', 'trddvlpmnt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'cntnntnm', 'chldrnsss(mrkr)', 'dsbltsss(mrkr)', 'ndgnssss(mrkr)', 'clmtchngmtgtn(mrkr)', 'cntnntd', 'rgnstntp', 'rbnsss(mrkr)', 'thsss(mrkr)', 'cdbsnssdlvrmdl(ld)', 'gndrqlt(mrkr)', 'cfl(mrkr)', 'sctrprcnt', 'cntrrgnprcnt', 'prgrmmngprcss(nw)', 'fsclr']",0 days 00:07:52.977839,0.27,0.16,0.8
37229,OpenData,miller2_vertical_30_ac5_av,Semantically-Joinable,86.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Enviromental sustainability (marker)', 'Biodiversity (marker)', 'Branch name', 'Project Browser country ID', 'Maximum CIDA contribution (project-level)', 'Sector name', 'Section name', 'Project number', 'Gender equality (marker)', 'Amount spent', 'Fund centre name', 'Trade development (marker)', 'Organisation type', 'Untied amount(Project-level budget)', 'Status', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Regional program (marker)', 'Fund centre ID', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_fndcntrnm', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_prjctbrwsrcntrd', 'miller2_sctnnm', 'miller2_rgnstnsb-clss', 'miller2_brnchnm', 'miller2_rgnstnclss', 'miller2_rgnstntp', 'miller2_cntnntd', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_cntnntnm', 'miller2_trddvlpmnt(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_fsclr']",0 days 00:09:41.631379,0.0,0.0,0.0
37232,OpenData,miller2_both_50_30_ac4_av,Semantically-Joinable,86.0,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Knowledge for development (marker)', 'Fund centre ID', 'Organisation class', 'Division name', 'Climate change adaptation (marker)', 'Project number', 'CountryRegion percent', 'Regional program (marker)', 'Organisation ID', 'Programming process (new)', 'Disability issues (marker)', 'Urban issues (marker)', 'Section ID', 'PBA type', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Section name', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)']","['miller2_AmSpe', 'miller2_ProjNum', 'miller2_OrgaNa', 'miller2_OrgaID', 'miller2_CoReNa', 'miller2_ProBroCouID', 'miller2_CoReID', 'miller2_SecNa', 'miller2_SeID', 'miller2_FuCeID', 'miller2_SectID', 'miller2_OrganiSu', 'miller2_DivNa', 'miller2_OrgaCla', 'miller2_ContID', 'miller2_GeEqua', 'miller2_IndigIs', 'miller2_OrgTy', 'miller2_ICTAAToFDeve', 'miller2_ContiNa', 'miller2_PBATy', 'miller2_ChilIss', 'miller2_Bio', 'miller2_YouIss', 'miller2_KnoFoDevelo', 'miller2_UrbIss', 'miller2_DisIs', 'miller2_ClimChaAdap', 'miller2_RegPr', 'miller2_SecPerc', 'miller2_CouRePe', 'miller2_ProgrPro', 'miller2_FisY']",,0.0,0.0,0.0
37266,OpenData,miller2_both_50_30_ac5_av,Semantically-Joinable,86.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Division ID', 'IRTC percent', 'Fund centre ID', 'Participatory development and good governance', 'Indigenous issues (marker)', 'PBA type', 'ICT as a tool for development (marker)', 'Climate change mitigation (marker)', 'Trade development (marker)', 'Urban issues (marker)', 'Organisation class', 'Branch name', 'Status', 'Organisation type', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Biodiversity (marker)']","['miller2_mntspnt', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_fndcntrd', 'miller2_rgnstnsb-clss', 'miller2_dvsnd', 'miller2_brnchnm', 'miller2_rgnstnclss', 'miller2_cntnntd', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_rgnstntp', 'miller2_trddvlpmnt(mrkr)', 'miller2_cntnntnm', 'miller2_thsss(mrkr)', 'miller2_pbtp', 'miller2_gndrqlt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_chldrnsss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_stts', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_sctrprcnt', 'miller2_cntrrgnprcnt', 'miller2_rtcprcnt', 'miller2_fsclr']",,0.0,0.0,0.0
37284,OpenData,miller2_vertical_30_ac4_av,Semantically-Joinable,86.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Sector percent', 'Organisation class', 'Indigenous issues (marker)', 'CountryRegion percent', 'Urban issues (marker)', 'Section ID', 'Enviromental sustainability (marker)', 'Branch name', 'Biodiversity (marker)', 'CFLI (marker)', 'Climate change adaptation (marker)', 'Gender equality (marker)', 'Project number', 'Continent ID', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change mitigation (marker)', 'Desertification (marker)']","['miller2_AmSpe', 'miller2_ProjNum', 'miller2_OrgaID', 'miller2_OrganN', 'miller2_CounRegNa', 'miller2_CounReID', 'miller2_PrBrCoID', 'miller2_SecID', 'miller2_SecNa', 'miller2_SectID', 'miller2_OrgS', 'miller2_BraNa', 'miller2_ContID', 'miller2_OrganiCla', 'miller2_OrgT', 'miller2_ContiN', 'miller2_PartDevAnGGover', 'miller2_ChiIss', 'miller2_KnowFDev', 'miller2_GenEqu', 'miller2_YoIss', 'miller2_DisabIs', 'miller2_TrDevel', 'miller2_UrIs', 'miller2_Biodi', 'miller2_ClChaAda', 'miller2_IndiIs', 'miller2_ICTAATFoDevelo', 'miller2_CouRegPerc', 'miller2_EnviSustai', 'miller2_SecPe', 'miller2_CFLI', 'miller2_FisY']",,0.0,0.0,0.0
37291,OpenData,miller2_vertical_70_ac5_av,Semantically-Joinable,86.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Status', 'Youth issues (marker)', 'IRTC percent', 'Project number', 'Amount spent', 'Organisation ID', 'Programming process (new)', 'Urban issues (marker)', 'Indigenous issues (marker)', 'Division name', 'CountryRegion name', 'Fund centre ID', 'Climate change mitigation (marker)', 'Section name', 'Project Browser country ID', 'Untied amount(Project-level budget)', 'Gender equality (marker)', 'Children issues (marker)', 'Biodiversity (marker)', 'Maximum CIDA contribution (project-level)', 'Fund centre name', 'Trade development (marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Organisation name', 'Participatory development and good governance', 'Desertification (marker)', 'Division ID', 'Organisation sub-class', 'Continent ID', 'PBA type', 'Sector ID', 'CountryRegion percent', 'Bilateral aid (international marker)', 'Branch ID', 'Branch name', 'Section ID', 'Regional program (marker)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Disability issues (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_fndcntrd', 'miller2_cntrrgnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnd', 'miller2_fndcntrnm', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_sctnnm', 'miller2_rgnstnsb-clss', 'miller2_dvsnd', 'miller2_dvsnnm', 'miller2_rgnstnclss', 'miller2_pbtp', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_cntnntnm', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_cntnntd', 'miller2_dsrtfctn(mrkr)', 'miller2_thsss(mrkr)', 'miller2_rgnstntp', 'miller2_chldrnsss(mrkr)', 'miller2_stts', 'miller2_gndrqlt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_rtcprcnt', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_sctrprcnt', 'miller2_prgrmmngprcss(nw)', 'miller2_fsclr']",,0.0,0.0,0.0
37292,OpenData,miller2_vertical_30_ac2_av,Semantically-Joinable,86.0,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]","['Fiscal year', 'Biodiversity (marker)', 'Continent ID', 'Participatory development and good governance', 'Regional program (marker)', 'Fund centre name', 'Indigenous issues (marker)', 'CountryRegion percent', 'Desertification (marker)', 'Amount spent', 'Continent name', 'Branch name', 'Programming process (new)', 'Organisation class', 'Knowledge for development (marker)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Fund centre ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)']","['AmoSp', 'OrgID', 'OrganN', 'FCeNa', 'CouRegID', 'CoRegNa', 'SeID', 'ProjBroCoID', 'SeNa', 'OrganiS', 'BraNa', 'OrgT', 'OrganiCla', 'KnowFDev', 'ContID', 'YouIs', 'ChiIs', 'ContiN', 'ClimChaMiti', 'ParticDevAnGoGov', 'DisIss', 'GenEq', 'TraDevel', 'UrbIs', 'Biod', 'ICTAAToFDevel', 'Deserti', 'IndIss', 'CouRegPe', 'SePer', 'RegiProg', 'ProProc', 'FiYe']",,0.5,0.4,0.67
