,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
27075,TPC-DI,prospect_both_0_1_ac3_av,View-Unionable,63.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg']",,0.0,0.0,0.0
27077,TPC-DI,prospect_both_0_1_ac4_av,View-Unionable,63.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_Pho', 'prospect_NWo', 'prospect_In', 'prospect_Empl', 'prospect_CrRat', 'prospect_A', 'prospect_NumCrCa', 'prospect_NumChil', 'prospect_NumC', 'prospect_MariSt', 'prospect_OORFl']",,0.67,1.0,0.5
27078,TPC-DI,prospect_both_0_70_ac2_ev,View-Unionable,63.0,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","['AgencyID', 'MiddleInitial', 'CreditRating', 'State', 'LastName', 'Income', 'NumberCreditCards', 'City', 'AddressLine2', 'MaritalStatus', 'NumberChildren', 'Age', 'Employer', 'Country', 'AddressLine1', 'FirstName', 'Gender', 'PostalCode']","['LNa', 'AgID', 'Ph', 'AdLi2', 'AddrL1', 'NeWo', 'Inc', 'Emp', 'CrRat', 'Ci', 'Ag', 'Sta', 'MidInit', 'NuCreCar', 'NumCa', 'MaSta', 'NuCh', 'OORF', 'Coun']",,0.4,0.27,0.8
27084,TPC-DI,prospect_both_0_30_ac2_av,View-Unionable,63.0,"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]","['AgencyID', 'Employer', 'Country', 'MiddleInitial', 'Age', 'LastName', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone']","['AgID', 'LaN', 'NWo', 'In', 'Empl', 'CreRa', 'Ag', 'MidInit', 'NuCreCar', 'NuC', 'NuChil', 'MaSt', 'OOReFl', 'Coun']",,0.55,0.5,0.6
27094,TPC-DI,prospect_both_0_30_ac4_ev,View-Unionable,63.0,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine1', 'City', 'NetWorth', 'Country', 'Employer', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2', 'PostalCode', 'State', 'Phone']","['prospect_AgeID', 'prospect_NeWor', 'prospect_AddrL1', 'prospect_Inc', 'prospect_Em', 'prospect_CrRat', 'prospect_Ci', 'prospect_A', 'prospect_NuCreCar', 'prospect_NumCa', 'prospect_NuChil', 'prospect_MarSta', 'prospect_OORF', 'prospect_Coun']",,0.29,0.17,1.0
27112,TPC-DI,prospect_both_0_70_ac4_ev,View-Unionable,63.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Employer', 'AddressLine2', 'Age', 'Income', 'LastName', 'OwnOrRentFlag', 'Phone', 'MiddleInitial', 'MaritalStatus', 'Country', 'NumberCars', 'AddressLine1', 'NumberChildren', 'CreditRating', 'FirstName', 'Gender', 'PostalCode']","['prospect_AgeID', 'prospect_LaN', 'prospect_AddLi2', 'prospect_Ph', 'prospect_AdLi1', 'prospect_NWor', 'prospect_In', 'prospect_Em', 'prospect_CreRat', 'prospect_Ci', 'prospect_Ag', 'prospect_St', 'prospect_MidIn', 'prospect_NuCreCa', 'prospect_NuCh', 'prospect_NuCa', 'prospect_MariSt', 'prospect_OwOReFl', 'prospect_Co']",,0.33,0.2,1.0
27123,TPC-DI,prospect_both_0_30_ec_ev,View-Unionable,63.0,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]","['AgencyID', 'Employer', 'LastName', 'PostalCode', 'AddressLine2', 'CreditRating', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'City', 'State', 'Country', 'Phone']","['AgencyID', 'LastName', 'PostalCode', 'AddressLine2', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag']",,0.86,1.0,0.75
27131,TPC-DI,prospect_both_0_70_ac5_ev,View-Unionable,63.0,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'PostalCode', 'NumberChildren', 'AddressLine2', 'AddressLine1', 'Gender', 'NumberCreditCards', 'City', 'NetWorth', 'MiddleInitial', 'Employer', 'CreditRating', 'Phone', 'LastName', 'NumberCars', 'FirstName', 'State', 'Country']","['prospect_gncd', 'prospect_lstnm', 'prospect_pstlcd', 'prospect_ddrssln2', 'prospect_phn', 'prospect_ntwrth', 'prospect_ddrssln1', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.4,0.27,0.8
27142,TPC-DI,prospect_both_0_1_ac1_av,View-Unionable,63.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.0,0.0,0.0
27143,TPC-DI,prospect_both_0_50_ac4_ev,View-Unionable,63.0,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Country', 'City', 'Age', 'State', 'NetWorth', 'NumberCreditCards', 'Employer', 'Income', 'Phone', 'OwnOrRentFlag', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1']","['prospect_AgeID', 'prospect_PoC', 'prospect_AddrL2', 'prospect_Ph', 'prospect_NeWor', 'prospect_In', 'prospect_Em', 'prospect_CrRat', 'prospect_C', 'prospect_Ag', 'prospect_St', 'prospect_NumCreCar', 'prospect_NuCa', 'prospect_NuChi', 'prospect_MaSta', 'prospect_OwORF', 'prospect_Co']",,0.71,0.55,1.0
27146,TPC-DI,prospect_both_0_1_ec_av,View-Unionable,63.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgencyID', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag']",,0.33,1.0,0.2
27173,TPC-DI,prospect_both_0_50_ac2_av,View-Unionable,63.0,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]","['AgencyID', 'Income', 'Country', 'OwnOrRentFlag', 'State', 'MiddleInitial', 'NumberCars', 'LastName', 'Phone', 'MaritalStatus', 'CreditRating', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode']","['AgID', 'LNa', 'Ph', 'NWor', 'Inc', 'Empl', 'CrRat', 'C', 'A', 'Sta', 'MidIn', 'NuCreCar', 'NuChil', 'NumCa', 'MarSta', 'OwOReF', 'Co']",,0.42,0.36,0.5
27174,TPC-DI,prospect_both_0_30_ec_av,View-Unionable,63.0,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]","['AgencyID', 'Income', 'FirstName', 'AddressLine1', 'NumberCreditCards', 'Age', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgencyID', 'FirstName', 'Phone', 'AddressLine1', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag']",,0.83,0.83,0.83
27190,TPC-DI,prospect_both_0_1_ac3_ev,View-Unionable,63.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ncm', 'ntwrth', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",,0.0,0.0,0.0
27194,TPC-DI,prospect_both_0_30_ac1_ev,View-Unionable,63.0,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCreditCards', 'CreditRating', 'Employer', 'NetWorth', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State']","['prospect_AgencyID', 'prospect_LastName', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.44,0.33,0.67
27206,TPC-DI,prospect_both_0_70_ac4_av,View-Unionable,63.0,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'MaritalStatus', 'CreditRating', 'Country', 'Income', 'State', 'OwnOrRentFlag', 'FirstName', 'LastName', 'MiddleInitial', 'Phone', 'NumberChildren', 'Age', 'City', 'AddressLine1', 'Gender', 'AddressLine2', 'PostalCode']","['prospect_AgID', 'prospect_LaNa', 'prospect_FiNa', 'prospect_Pho', 'prospect_AddLi1', 'prospect_NeWor', 'prospect_In', 'prospect_Em', 'prospect_CreRa', 'prospect_Ci', 'prospect_Ag', 'prospect_St', 'prospect_MidIn', 'prospect_NuCreCar', 'prospect_NuChil', 'prospect_NuC', 'prospect_MaSt', 'prospect_OORFl', 'prospect_Co']",,0.5,0.33,1.0
27213,TPC-DI,prospect_both_0_50_ac5_av,View-Unionable,63.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'City', 'AddressLine2', 'CreditRating', 'OwnOrRentFlag', 'Income', 'FirstName', 'NumberChildren', 'NetWorth', 'MiddleInitial', 'Employer', 'LastName', 'Gender', 'AddressLine1', 'PostalCode', 'State']","['prospect_gncd', 'prospect_frstnm', 'prospect_ddrssln2', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_mddlntl', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",,0.4,0.27,0.75
27219,TPC-DI,prospect_both_0_70_ec_ev,View-Unionable,63.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]","['AgencyID', 'MiddleInitial', 'AddressLine1', 'MaritalStatus', 'NetWorth', 'LastName', 'FirstName', 'Employer', 'Age', 'NumberChildren', 'PostalCode', 'Gender', 'Income', 'AddressLine2', 'Country', 'City', 'State', 'Phone']","['AgencyID', 'FirstName', 'LastName', 'PostalCode', 'AddressLine2', 'AddressLine1', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.9,0.87,0.93
27225,TPC-DI,prospect_both_0_50_ac3_ev,View-Unionable,63.0,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'OwnOrRentFlag', 'Phone', 'Employer', 'MiddleInitial', 'PostalCode', 'Gender', 'NumberCars', 'State', 'Income', 'MaritalStatus', 'LastName', 'FirstName', 'AddressLine1', 'AddressLine2', 'City']","['gncd', 'pstlcd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.47,0.36,0.67
27243,TPC-DI,prospect_both_0_70_ac1_ev,View-Unionable,63.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]","['AgencyID', 'Gender', 'MaritalStatus', 'State', 'Country', 'Age', 'NetWorth', 'FirstName', 'Income', 'AddressLine1', 'City', 'CreditRating', 'Employer', 'PostalCode', 'AddressLine2', 'LastName', 'MiddleInitial', 'Phone']","['prospect_FirstName', 'prospect_AgencyID', 'prospect_PostalCode', 'prospect_AddressLine2', 'prospect_AddressLine1', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.85,0.73,1.0
27250,TPC-DI,prospect_both_0_1_ac1_ev,View-Unionable,63.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.0,0.0,0.0
27257,TPC-DI,prospect_both_0_30_ac5_ev,View-Unionable,63.0,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'NetWorth', 'LastName', 'AddressLine1', 'NumberCars', 'OwnOrRentFlag', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_lstnm', 'prospect_ntwrth', 'prospect_phn', 'prospect_ddrssln1', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.25,0.17,0.5
27261,TPC-DI,prospect_both_0_70_ac2_av,View-Unionable,63.0,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1]","['AgencyID', 'State', 'NumberChildren', 'OwnOrRentFlag', 'Income', 'PostalCode', 'Country', 'AddressLine2', 'MiddleInitial', 'AddressLine1', 'MaritalStatus', 'NumberCars', 'NetWorth', 'LastName', 'Employer', 'FirstName', 'Gender', 'City']","['AgID', 'LN', 'PoC', 'AdL2', 'Ph', 'NWor', 'AddrL1', 'Inc', 'Em', 'CreRat', 'A', 'St', 'MiIni', 'NumCreCar', 'NumC', 'NuCh', 'MarSt', 'OwOReFl', 'Co']",,0.64,0.53,0.8
27271,TPC-DI,prospect_both_0_50_ac1_av,View-Unionable,63.0,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]","['AgencyID', 'LastName', 'State', 'Phone', 'Country', 'OwnOrRentFlag', 'FirstName', 'PostalCode', 'AddressLine1', 'NumberChildren', 'AddressLine2', 'MiddleInitial', 'Gender', 'City', 'Income', 'NumberCars']","['prospect_AgencyID', 'prospect_LastName', 'prospect_FirstName', 'prospect_PostalCode', 'prospect_AddressLine2', 'prospect_Phone', 'prospect_AddressLine1', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.74,0.64,0.88
27275,TPC-DI,prospect_both_0_1_ac5_av,View-Unionable,63.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ncm', 'prospect_ntwrth', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.0,0.0,0.0
27278,TPC-DI,prospect_both_0_70_ac3_ev,View-Unionable,63.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'PostalCode', 'AddressLine2', 'NumberCars', 'FirstName', 'OwnOrRentFlag', 'Income', 'MaritalStatus', 'LastName', 'MiddleInitial', 'AddressLine1', 'State', 'Phone', 'Employer', 'NumberCreditCards', 'Gender', 'City', 'Country']","['gncd', 'lstnm', 'frstnm', 'ddrssln2', 'pstlcd', 'ntwrth', 'phn', 'ddrssln1', 'ncm', 'mplr', 'crdtrtng', 'g', 'stt', 'mddlntl', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg']",,0.3,0.2,0.6
27285,TPC-DI,prospect_both_0_50_ec_av,View-Unionable,63.0,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","['AgencyID', 'Age', 'Country', 'Phone', 'NetWorth', 'MiddleInitial', 'OwnOrRentFlag', 'Employer', 'NumberChildren', 'NumberCreditCards', 'City', 'LastName', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2']","['AgencyID', 'PostalCode', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.87,0.91,0.83
27300,TPC-DI,prospect_both_0_50_ac1_ev,View-Unionable,63.0,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]","['AgencyID', 'Age', 'Income', 'AddressLine1', 'CreditRating', 'NumberChildren', 'Country', 'AddressLine2', 'NetWorth', 'OwnOrRentFlag', 'Employer', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'PostalCode']","['prospect_AgencyID', 'prospect_Phone', 'prospect_AddressLine2', 'prospect_AddressLine1', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.74,0.64,0.88
27301,TPC-DI,prospect_both_0_70_ac1_av,View-Unionable,63.0,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","['AgencyID', 'Phone', 'NumberCars', 'CreditRating', 'NumberChildren', 'FirstName', 'City', 'NetWorth', 'MiddleInitial', 'AddressLine2', 'Gender', 'LastName', 'AddressLine1', 'State', 'OwnOrRentFlag', 'PostalCode', 'Country', 'Income']","['prospect_AgencyID', 'prospect_FirstName', 'prospect_LastName', 'prospect_Phone', 'prospect_AddressLine2', 'prospect_AddressLine1', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.77,0.67,0.91
27304,TPC-DI,prospect_both_0_30_ac3_av,View-Unionable,63.0,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'MiddleInitial', 'Employer', 'LastName', 'OwnOrRentFlag', 'Country', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone']","['gncd', 'lstnm', 'ncm', 'ntwrth', 'mplr', 'crdtrtng', 'g', 'mddlntl', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.0,0.0,0.0
27314,TPC-DI,prospect_both_0_30_ac4_av,View-Unionable,63.0,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'AddressLine1', 'MiddleInitial', 'OwnOrRentFlag', 'NumberCreditCards', 'FirstName', 'Gender', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone']","['prospect_LaNa', 'prospect_AgID', 'prospect_AddrLi1', 'prospect_Inc', 'prospect_NWo', 'prospect_Emp', 'prospect_CreRa', 'prospect_A', 'prospect_MiIni', 'prospect_NuCreCa', 'prospect_NumCh', 'prospect_NuCa', 'prospect_MariSta', 'prospect_OOReF']",,0.29,0.17,1.0
27333,TPC-DI,prospect_both_0_1_ac5_ev,View-Unionable,63.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.0,0.0,0.0
27338,TPC-DI,prospect_both_0_50_ec_ev,View-Unionable,63.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]","['AgencyID', 'AddressLine1', 'FirstName', 'MaritalStatus', 'NetWorth', 'OwnOrRentFlag', 'State', 'NumberChildren', 'Country', 'PostalCode', 'NumberCreditCards', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine2', 'City']","['FirstName', 'AgencyID', 'PostalCode', 'Phone', 'AddressLine1', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'State', 'NumberCreditCards', 'NumberCars', 'MaritalStatus', 'NumberChildren', 'OwnOrRentFlag', 'Country']",,0.91,0.91,0.91
27349,TPC-DI,prospect_both_0_1_ac5_ev,View-Unionable,64.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ncm', 'prospect_ntwrth', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.0,0.0,0.0
