,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
19384,ChEMBL,assays_vertical_70_ac4_av,Semantically-Joinable,44,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'description', 'curated_by', 'assay_tax_id', 'src_assay_id', 'assay_type', 'assay_strain', 'bao_format', 'doc_id', 'assay_subcellular_fraction', 'cell_id', 'src_id', 'chembl_id', 'assay_cell_type', 'assay_category', 'assay_organism', 'assay_test_type', 'assay_tissue', 'tid']","['assays_ASI', 'assays_CHEI', 'assays_Desc', 'assays_DI', 'assays_ASSCT', 'assays_CI', 'assays_ASSTI', 'assays_ASORG', 'assays_TII', 'assays_BFOR', 'assays_CONFISCO', 'assays_RELTY', 'assays_ASSTY', 'assays_ASSUBCFRAC', 'assays_CUB', 'assays_ASSSTR', 'assays_SI']",0.13,0.07,1.0,N4
19402,ChEMBL,assays_vertical_1_ac2_av,Semantically-Joinable,44,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ASSI', 'CHEI', 'T', 'CI', 'TISI', 'BAFOR', 'CONSCO', 'RELATITY', 'CURB', 'SRI']",0.0,0.0,0.0,N2
19404,ChEMBL,assays_both_50_30_ac3_av,Semantically-Joinable,44,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_tax_id', 'assay_cell_type', 'assay_strain', 'bao_format', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tissue', 'tid']","['chmbl_d', 'ss_d', 'ss_tx_d', 'tss_d', 'ss_cll_tp', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'crtd_b', 'ss_strn', 'src_d']",0.0,0.0,0.0,N3
19405,ChEMBL,assays_both_50_1_ac3_av,Semantically-Joinable,44,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ss_d', 'chmbl_d', 'td', 'tss_d', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'src_d']",0.0,0.0,0.0,N3
19406,ChEMBL,assays_both_50_30_ac1_av,Semantically-Joinable,44,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","['assay_id', 'bao_format', 'assay_tissue', 'cell_id', 'curated_by', 'src_assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['assays_chembl_id', 'assays_assay_id', 'assays_tid', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_cell_type', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.4,0.4,0.4,N1
19411,ChEMBL,assays_vertical_50_ac2_av,Semantically-Joinable,44,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tid', 'assay_tax_id', 'variant_id', 'confidence_score', 'relationship_type', 'chembl_id', 'src_id', 'doc_id', 'assay_organism', 'assay_type', 'description', 'assay_test_type', 'assay_category', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['CHEI', 'ASSI', 'DOI', 'T', 'CI', 'ASSORGA', 'ASSTAI', 'TISI', 'BAFO', 'CONFISC', 'RELATT', 'ASSUBCELFRAC', 'ASTY', 'CURAB', 'SI']",0.31,0.2,0.67,N2
19414,ChEMBL,assays_both_50_70_ac1_av,Semantically-Joinable,44,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]","['assay_id', 'variant_id', 'assay_tissue', 'src_assay_id', 'src_id', 'relationship_type', 'tid', 'tissue_id', 'description', 'confidence_score', 'chembl_id', 'assay_organism', 'assay_subcellular_fraction', 'assay_type', 'assay_tax_id', 'assay_test_type', 'doc_id', 'assay_category', 'assay_strain']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_tid', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tissue_id', 'assays_assay_tissue', 'assays_cell_id', 'assays_assay_cell_type', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_type', 'assays_assay_subcellular_fraction', 'assays_curated_by', 'assays_assay_test_type', 'assays_src_id']",0.78,0.64,1.0,N1
19432,ChEMBL,assays_both_50_50_ac3_av,Semantically-Joinable,44,"[0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'src_id', 'tissue_id', 'doc_id', 'bao_format', 'src_assay_id', 'description', 'assay_subcellular_fraction', 'assay_type', 'assay_strain', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_tissue', 'assay_cell_type', 'tid']","['chmbl_d', 'ss_d', 'dscrptn', 'dc_d', 'ss_rgnsm', 'tss_d', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tp', 'crtd_b', 'ss_sbclllr_frctn', 'ss_strn', 'src_d']",0.0,0.0,0.0,N3
19437,ChEMBL,assays_vertical_1_ac3_av,Semantically-Joinable,44,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ss_d', 'chmbl_d', 'td', 'cll_d', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'src_d']",0.0,0.0,0.0,N3
19448,ChEMBL,assays_vertical_70_ac3_av,Semantically-Joinable,44,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'tissue_id', 'assay_tax_id', 'curated_by', 'assay_organism', 'doc_id', 'chembl_id', 'tid', 'assay_strain', 'cell_id', 'assay_tissue', 'description', 'variant_id', 'assay_type', 'src_id', 'assay_test_type', 'assay_category', 'assay_cell_type']","['chmbl_d', 'ss_d', 'dscrptn', 'dc_d', 'td', 'cll_d', 'ss_rgnsm', 'ss_tx_d', 'ss_tss', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'crtd_b', 'ss_tp', 'src_d', 'ss_strn']",0.12,0.07,1.0,N3
19451,ChEMBL,assays_vertical_50_ac4_av,Semantically-Joinable,44,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'cell_id', 'assay_organism', 'bao_format', 'assay_cell_type', 'src_id', 'assay_type', 'curated_by', 'assay_test_type', 'confidence_score', 'description', 'doc_id', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_subcellular_fraction']","['assays_CHEI', 'assays_ASSI', 'assays_Des', 'assays_T', 'assays_ASCT', 'assays_CEI', 'assays_ASORG', 'assays_TISI', 'assays_BFO', 'assays_CONSCO', 'assays_RELTY', 'assays_AST', 'assays_ASTET', 'assays_CURAB', 'assays_SI']",0.0,0.0,0.0,N4
19458,ChEMBL,assays_vertical_30_ac3_av,Semantically-Joinable,44,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'confidence_score', 'tissue_id', 'variant_id', 'relationship_type', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['chmbl_d', 'ss_d', 'td', 'ss_cll_tp', 'cll_d', 'tss_d', 'ss_tss', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'crtd_b', 'src_d']",0.0,0.0,0.0,N3
19462,ChEMBL,assays_both_50_1_ac5_av,Semantically-Joinable,44,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ss_d', 'assays_chmbl_d', 'assays_td', 'assays_tss_d', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_src_d']",0.0,0.0,0.0,N5
19466,ChEMBL,assays_both_50_1_ec_av,Semantically-Joinable,44,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'tid', 'tissue_id', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'src_id']",1.0,1.0,1.0,N0
19468,ChEMBL,assays_both_50_70_ac4_av,Semantically-Joinable,44,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'cell_id', 'curated_by', 'tissue_id', 'assay_subcellular_fraction', 'assay_type', 'src_assay_id', 'assay_tax_id', 'assay_organism', 'variant_id', 'confidence_score', 'doc_id', 'src_id', 'bao_format', 'chembl_id', 'assay_strain', 'description', 'assay_test_type', 'assay_category']","['assays_ASSI', 'assays_CHI', 'assays_DOI', 'assays_T', 'assays_ASORG', 'assays_ASSTI', 'assays_CI', 'assays_ASTI', 'assays_TII', 'assays_ASCET', 'assays_BFO', 'assays_CONFSCO', 'assays_RELATITY', 'assays_ASSTY', 'assays_CURAB', 'assays_ASSSUBCEFRAC', 'assays_ASST', 'assays_SRI']",0.0,0.0,0.0,N4
19484,ChEMBL,assays_both_50_50_ac5_av,Semantically-Joinable,44,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_test_type', 'variant_id', 'bao_format', 'assay_cell_type', 'src_id', 'curated_by', 'src_assay_id', 'tid', 'cell_id', 'assay_strain', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_td', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_tst_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_src_d', 'assays_ss_strn']",0.0,0.0,0.0,N5
19486,ChEMBL,assays_vertical_1_ac5_av,Semantically-Joinable,44,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ss_d', 'assays_chmbl_d', 'assays_td', 'assays_cll_d', 'assays_tss_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_src_d']",0.0,0.0,0.0,N5
19491,ChEMBL,assays_vertical_30_ac1_av,Semantically-Joinable,44,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","['assay_id', 'bao_format', 'assay_type', 'tid', 'assay_test_type', 'curated_by', 'doc_id', 'description', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['assays_chembl_id', 'assays_assay_id', 'assays_tid', 'assays_cell_id', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_type', 'assays_assay_subcellular_fraction', 'assays_assay_test_type', 'assays_curated_by', 'assays_src_id']",0.73,0.67,0.8,N1
19515,ChEMBL,assays_vertical_30_ac5_av,Semantically-Joinable,44,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'bao_format', 'relationship_type', 'tid', 'assay_strain', 'confidence_score', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue']","['assays_ss_d', 'assays_chmbl_d', 'assays_td', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_tss_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_ss_strn', 'assays_src_d']",0.0,0.0,0.0,N5
19516,ChEMBL,assays_both_50_70_ac3_av,Semantically-Joinable,44,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'confidence_score', 'description', 'assay_organism', 'assay_strain', 'variant_id', 'assay_tissue', 'tissue_id', 'cell_id', 'src_id', 'assay_tax_id', 'assay_type', 'chembl_id', 'tid', 'assay_category', 'doc_id', 'assay_test_type', 'assay_cell_type']","['chmbl_d', 'ss_d', 'dscrptn', 'td', 'ss_rgnsm', 'ss_tx_d', 'tss_d', 'ss_tss', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tp', 'ss_sbclllr_frctn', 'crtd_b', 'ss_strn', 'src_d']",0.13,0.07,1.0,N3
19519,ChEMBL,assays_vertical_50_ec_av,Semantically-Joinable,44,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]","['assay_id', 'assay_cell_type', 'assay_type', 'cell_id', 'assay_test_type', 'description', 'confidence_score', 'src_assay_id', 'assay_category', 'tid', 'assay_tax_id', 'doc_id', 'assay_organism', 'assay_strain', 'assay_tissue', 'assay_subcellular_fraction', 'relationship_type']","['assay_id', 'chembl_id', 'description', 'tid', 'assay_cell_type', 'cell_id', 'assay_tax_id', 'tissue_id', 'bao_format', 'confidence_score', 'assay_type', 'assay_test_type', 'curated_by', 'src_id']",1.0,1.0,1.0,N0
19530,ChEMBL,assays_vertical_30_ac2_av,Semantically-Joinable,44,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'description', 'cell_id', 'bao_format', 'curated_by', 'assay_subcellular_fraction', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['ASI', 'CHEI', 'Des', 'T', 'ASCT', 'CI', 'TISI', 'BFO', 'CONFSC', 'RELAT', 'ASSSUBCELFR', 'CURAB', 'SRI']",0.5,0.33,1.0,N2
19543,ChEMBL,assays_vertical_1_ac4_av,Semantically-Joinable,44,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASSI', 'assays_CHEI', 'assays_Ti', 'assays_CEI', 'assays_TISI', 'assays_BFO', 'assays_CONFSC', 'assays_RELATT', 'assays_CURB', 'assays_SRI']",0.0,0.0,0.0,N4
19544,ChEMBL,assays_vertical_70_ac1_av,Semantically-Joinable,44,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]","['assay_id', 'tid', 'assay_test_type', 'bao_format', 'cell_id', 'assay_cell_type', 'description', 'assay_category', 'src_assay_id', 'relationship_type', 'curated_by', 'assay_type', 'assay_tax_id', 'chembl_id', 'variant_id', 'tissue_id', 'doc_id', 'assay_organism', 'assay_strain']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_tid', 'assays_cell_id', 'assays_assay_cell_type', 'assays_assay_tax_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_assay_type', 'assays_relationship_type', 'assays_assay_subcellular_fraction', 'assays_curated_by', 'assays_assay_test_type', 'assays_src_id']",0.67,0.54,0.88,N1
19550,ChEMBL,assays_both_50_30_ac4_av,Semantically-Joinable,44,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'chembl_id', 'assay_organism', 'assay_tissue', 'assay_type', 'curated_by', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_CHEI', 'assays_ASI', 'assays_T', 'assays_ASORGA', 'assays_ASSTIS', 'assays_TII', 'assays_CI', 'assays_BFO', 'assays_CONFSCO', 'assays_RELATY', 'assays_ASSTY', 'assays_CURB', 'assays_SI']",0.0,0.0,0.0,N4
19563,ChEMBL,assays_vertical_1_ec_av,Semantically-Joinable,44,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'tid', 'cell_id', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'src_id']",1.0,1.0,1.0,N0
19568,ChEMBL,assays_vertical_50_ac5_av,Semantically-Joinable,44,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'doc_id', 'assay_category', 'assay_tax_id', 'assay_cell_type', 'assay_tissue', 'assay_type', 'assay_strain', 'bao_format', 'tissue_id', 'description', 'assay_test_type', 'assay_organism', 'tid', 'relationship_type', 'confidence_score']","['assays_ss_d', 'assays_chmbl_d', 'assays_dc_d', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_ss_tx_d', 'assays_ss_tss', 'assays_tss_d', 'assays_b_frmt', 'assays_ss_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_ss_strn', 'assays_src_d']",0.0,0.0,0.0,N5
19569,ChEMBL,assays_both_50_50_ec_av,Semantically-Joinable,44,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","['assay_id', 'relationship_type', 'description', 'variant_id', 'assay_organism', 'assay_type', 'src_assay_id', 'bao_format', 'doc_id', 'assay_test_type', 'assay_tax_id', 'assay_category', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid']","['assay_id', 'chembl_id', 'description', 'doc_id', 'assay_organism', 'tissue_id', 'assay_tax_id', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'curated_by', 'assay_test_type', 'src_id']",0.95,1.0,0.9,N0
19583,ChEMBL,assays_vertical_70_ec_av,Semantically-Joinable,44,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","['assay_id', 'cell_id', 'assay_category', 'tissue_id', 'confidence_score', 'assay_tissue', 'assay_test_type', 'chembl_id', 'src_assay_id', 'curated_by', 'assay_type', 'variant_id', 'src_id', 'assay_subcellular_fraction', 'relationship_type', 'description', 'doc_id', 'assay_organism', 'assay_tax_id']","['chembl_id', 'assay_id', 'description', 'tid', 'assay_cell_type', 'cell_id', 'assay_tissue', 'tissue_id', 'bao_format', 'confidence_score', 'assay_subcellular_fraction', 'relationship_type', 'assay_type', 'assay_test_type', 'curated_by', 'assay_strain', 'src_id']",0.96,1.0,0.93,N0
19592,ChEMBL,assays_vertical_50_ac3_av,Semantically-Joinable,44,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'chembl_id', 'curated_by', 'assay_tissue', 'tissue_id', 'assay_subcellular_fraction', 'doc_id', 'cell_id', 'bao_format', 'variant_id', 'assay_cell_type', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['chmbl_d', 'ss_d', 'dc_d', 'td', 'ss_cll_tp', 'cll_d', 'tss_d', 'ss_tss', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'crtd_b', 'ss_strn', 'src_d']",0.0,0.0,0.0,N3
19599,ChEMBL,assays_both_50_50_ac2_av,Semantically-Joinable,44,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'curated_by', 'chembl_id', 'cell_id', 'assay_category', 'tid', 'tissue_id', 'assay_type', 'variant_id', 'description', 'doc_id', 'assay_test_type', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['ASSI', 'CHEI', 'Descri', 'T', 'ASSORGA', 'TII', 'CI', 'BAFO', 'CONFSCO', 'RELT', 'ASSTY', 'CUB', 'ASSSUBCEFR', 'SI']",0.5,0.33,1.0,N2
19620,ChEMBL,assays_both_50_50_ac4_av,Semantically-Joinable,44,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'cell_id', 'bao_format', 'assay_tissue', 'src_assay_id', 'assay_strain', 'chembl_id', 'assay_subcellular_fraction', 'assay_type', 'variant_id', 'tid', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['assays_CHEI', 'assays_ASSI', 'assays_Ti', 'assays_TII', 'assays_ASTI', 'assays_ASSCTY', 'assays_CEI', 'assays_BFO', 'assays_CONFSCO', 'assays_RELATITY', 'assays_AST', 'assays_ASSSUBCELFRA', 'assays_CUB', 'assays_ASSTR', 'assays_SRI']",0.2,0.11,1.0,N4
19622,ChEMBL,assays_both_50_70_ac5_av,Semantically-Joinable,44,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_category', 'assay_cell_type', 'variant_id', 'assay_type', 'tissue_id', 'assay_tissue', 'bao_format', 'relationship_type', 'doc_id', 'chembl_id', 'assay_strain', 'assay_test_type', 'src_assay_id', 'assay_subcellular_fraction', 'curated_by', 'description', 'assay_organism', 'assay_tax_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dc_d', 'assays_td', 'assays_ss_tss', 'assays_ss_cll_tp', 'assays_tss_d', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_ss_strn', 'assays_src_d']",0.0,0.0,0.0,N5
19632,ChEMBL,assays_vertical_70_ac5_av,Semantically-Joinable,44,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tid', 'assay_category', 'assay_test_type', 'confidence_score', 'assay_strain', 'relationship_type', 'assay_subcellular_fraction', 'assay_tissue', 'assay_cell_type', 'curated_by', 'description', 'assay_type', 'src_id', 'variant_id', 'doc_id', 'assay_organism', 'assay_tax_id', 'src_assay_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_dc_d', 'assays_td', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_tss_d', 'assays_ss_tss', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_ss_tp', 'assays_ss_tst_tp', 'assays_crtd_b', 'assays_ss_strn', 'assays_src_d']",0.0,0.0,0.0,N5
19635,ChEMBL,assays_both_50_30_ec_av,Semantically-Joinable,44,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0]","['assay_id', 'assay_test_type', 'curated_by', 'confidence_score', 'cell_id', 'bao_format', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['assay_id', 'chembl_id', 'tid', 'tissue_id', 'assay_cell_type', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_test_type', 'curated_by', 'assay_subcellular_fraction', 'src_id']",0.91,0.83,1.0,N0
