,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
16112,ChEMBL,assays_horizontal_50_ac1_av,Unionable,36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_assay_type', 'assays_relationship_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_assay_cell_type', 'assays_cell_id', 'assays_assay_strain', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.75,0.6,1.0,N1
16131,ChEMBL,assays_horizontal_50_ac4_ev,Unionable,36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ASSI', 'assays_CHI', 'assays_Descri', 'assays_DI', 'assays_ASTIS', 'assays_TII', 'assays_ASSTI', 'assays_ASSOR', 'assays_T', 'assays_BAFO', 'assays_RELTY', 'assays_CONFISCO', 'assays_ASST', 'assays_ASTTY', 'assays_CURB', 'assays_ASSCTY', 'assays_CEI', 'assays_ASSST', 'assays_SI', 'assays_ASSUBFRA']",0.0,0.0,0.0,N4
16161,ChEMBL,assays_horizontal_0_ac1_ev,Unionable,36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_tissue_id', 'assays_assay_tissue', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_assay_type', 'assays_confidence_score', 'assays_assay_test_type', 'assays_curated_by', 'assays_cell_id', 'assays_assay_cell_type', 'assays_src_id', 'assays_assay_subcellular_fraction', 'assays_assay_strain']",0.71,0.55,1.0,N1
16165,ChEMBL,assays_horizontal_0_ec_ev,Unionable,36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chembl_id', 'assay_id', 'description', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_organism', 'assay_tax_id', 'tid', 'bao_format', 'confidence_score', 'assay_type', 'assay_test_type', 'relationship_type', 'curated_by', 'assay_cell_type', 'cell_id', 'assay_subcellular_fraction', 'src_id', 'assay_strain']",1.0,1.0,1.0,N0
16176,ChEMBL,assays_horizontal_0_ac2_ev,Unionable,36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['ASI', 'CHI', 'Descr', 'DI', 'TII', 'ASSTIS', 'ASTAI', 'ASSORG', 'Ti', 'BFO', 'RELATT', 'ASSTY', 'CONFSCO', 'CURAB', 'ASTTY', 'ASCETY', 'CEI', 'ASSTR', 'ASSSUBCEFRAC', 'SRI']",0.46,0.3,1.0,N2
16188,ChEMBL,assays_horizontal_50_ac4_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_CHI', 'assays_ASSI', 'assays_Des', 'assays_DOI', 'assays_ASSTIS', 'assays_TISI', 'assays_ASSOR', 'assays_ASSTAI', 'assays_T', 'assays_BFOR', 'assays_CONFSCO', 'assays_RELTY', 'assays_ASSTET', 'assays_ASTY', 'assays_CURB', 'assays_CI', 'assays_ASCETY', 'assays_ASSSTR', 'assays_SI', 'assays_ASSUBCELFR']",0.1,0.05,1.0,N4
16193,ChEMBL,assays_horizontal_50_ac1_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_confidence_score', 'assays_assay_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_cell_id', 'assays_assay_cell_type', 'assays_src_id', 'assays_assay_strain', 'assays_assay_subcellular_fraction']",0.75,0.6,1.0,N1
16218,ChEMBL,assays_horizontal_100_ac2_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHEI', 'ASSI', 'Des', 'DI', 'ASTI', 'TII', 'ASSORG', 'ASSTAI', 'Ti', 'BAFO', 'RELATY', 'AST', 'ASSTT', 'CONSCO', 'CURB', 'CI', 'ASCTY', 'SRI', 'ASSSUBCEFRAC', 'ASSST']",0.26,0.15,1.0,N2
16222,ChEMBL,assays_horizontal_100_ac4_ev,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ASSI', 'assays_CHEI', 'assays_Des', 'assays_DOI', 'assays_ASSTIS', 'assays_TISI', 'assays_ASOR', 'assays_ASTAI', 'assays_T', 'assays_BFOR', 'assays_CONSCO', 'assays_RELATITY', 'assays_ASST', 'assays_CEI', 'assays_CUB', 'assays_ASCTY', 'assays_ASSTT', 'assays_ASSSUBCELFR', 'assays_SI', 'assays_ASSTR']",0.0,0.0,0.0,N4
16223,ChEMBL,assays_horizontal_100_ac5_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_tss_d', 'assays_ss_tss', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_ss_tp', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_tst_tp', 'assays_ss_cll_tp', 'assays_src_d', 'assays_ss_strn', 'assays_ss_sbclllr_frctn']",0.0,0.0,0.0,N5
16228,ChEMBL,assays_horizontal_100_ac3_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chmbl_d', 'ss_d', 'dscrptn', 'dc_d', 'tss_d', 'ss_tss', 'ss_tx_d', 'ss_rgnsm', 'td', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'ss_tp', 'crtd_b', 'ss_tst_tp', 'ss_cll_tp', 'cll_d', 'ss_strn', 'src_d', 'ss_sbclllr_frctn']",0.1,0.05,1.0,N3
16232,ChEMBL,assays_horizontal_0_ec_ev,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chembl_id', 'assay_id', 'description', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_organism', 'assay_tax_id', 'tid', 'bao_format', 'confidence_score', 'assay_type', 'relationship_type', 'assay_test_type', 'curated_by', 'cell_id', 'assay_cell_type', 'assay_strain', 'assay_subcellular_fraction', 'src_id']",0.95,0.9,1.0,N0
16235,ChEMBL,assays_horizontal_100_ec_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chembl_id', 'assay_id', 'description', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_tax_id', 'assay_organism', 'tid', 'bao_format', 'assay_type', 'relationship_type', 'confidence_score', 'curated_by', 'assay_test_type', 'cell_id', 'assay_cell_type', 'assay_subcellular_fraction', 'src_id', 'assay_strain']",0.95,0.9,1.0,N0
16236,ChEMBL,assays_horizontal_50_ac3_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['ss_d', 'chmbl_d', 'dscrptn', 'dc_d', 'ss_tss', 'tss_d', 'ss_tx_d', 'ss_rgnsm', 'td', 'b_frmt', 'ss_tp', 'rltnshp_tp', 'ss_tst_tp', 'cnfdnc_scr', 'crtd_b', 'ss_cll_tp', 'src_d', 'ss_sbclllr_frctn', 'cll_d', 'ss_strn']",0.1,0.05,1.0,N3
16239,ChEMBL,assays_horizontal_100_ac4_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_CHEI', 'assays_ASI', 'assays_Descr', 'assays_DOI', 'assays_ASSTI', 'assays_TISI', 'assays_ASOR', 'assays_ASTI', 'assays_Ti', 'assays_BFO', 'assays_AST', 'assays_CONSC', 'assays_RELT', 'assays_ASTTY', 'assays_CUB', 'assays_ASCETY', 'assays_CI', 'assays_ASST', 'assays_ASSUBCFRAC', 'assays_SI']",0.0,0.0,0.0,N4
16242,ChEMBL,assays_horizontal_50_ac2_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['ASI', 'CHI', 'Descr', 'DOI', 'ASSTIS', 'TII', 'ASSTI', 'ASOR', 'Ti', 'BAFO', 'CONSC', 'CUB', 'RELATITY', 'ASTET', 'ASTY', 'ASSCETY', 'CEI', 'ASSUBCELFRA', 'ASST', 'SI']",0.33,0.2,1.0,N2
16286,ChEMBL,assays_horizontal_50_ac1_ev,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_doc_id', 'assays_tissue_id', 'assays_assay_tissue', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_assay_type', 'assays_curated_by', 'assays_assay_cell_type', 'assays_confidence_score', 'assays_assay_test_type', 'assays_cell_id', 'assays_assay_strain', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.71,0.55,1.0,N1
16287,ChEMBL,assays_horizontal_0_ec_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chembl_id', 'assay_id', 'description', 'doc_id', 'tissue_id', 'assay_tissue', 'assay_tax_id', 'assay_organism', 'tid', 'bao_format', 'relationship_type', 'assay_type', 'confidence_score', 'assay_test_type', 'curated_by', 'cell_id', 'assay_cell_type', 'assay_strain', 'src_id', 'assay_subcellular_fraction']",0.95,0.9,1.0,N0
16292,ChEMBL,assays_horizontal_50_ac5_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_ss_tx_d', 'assays_td', 'assays_b_frmt', 'assays_ss_tp', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_ss_sbclllr_frctn', 'assays_src_d', 'assays_ss_strn']",0.0,0.0,0.0,N5
16312,ChEMBL,assays_horizontal_0_ac2_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHI', 'ASI', 'Descri', 'DOI', 'ASTIS', 'TII', 'ASORGA', 'ASSTI', 'Ti', 'BAFOR', 'ASTY', 'CONFSCO', 'ASSTETY', 'RELATTY', 'CUB', 'CEI', 'ASCETY', 'ASSSUBCFR', 'SI', 'ASST']",0.33,0.2,1.0,N2
16314,ChEMBL,assays_horizontal_100_ec_ev,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assay_id', 'chembl_id', 'description', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_organism', 'assay_tax_id', 'tid', 'bao_format', 'relationship_type', 'confidence_score', 'curated_by', 'assay_type', 'assay_test_type', 'assay_cell_type', 'cell_id', 'assay_strain', 'assay_subcellular_fraction', 'src_id']",0.95,0.9,1.0,N0
16317,ChEMBL,assays_horizontal_0_ac1_av,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_tissue_id', 'assays_assay_tissue', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_assay_type', 'assays_relationship_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_cell_id', 'assays_assay_cell_type', 'assays_src_id', 'assays_assay_subcellular_fraction', 'assays_assay_strain']",0.71,0.55,1.0,N1
16336,ChEMBL,assays_horizontal_0_ac4_ev,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_CHI', 'assays_ASSI', 'assays_Descr', 'assays_DOI', 'assays_TISI', 'assays_ASTI', 'assays_ASORGA', 'assays_ASSTAI', 'assays_Ti', 'assays_BAFOR', 'assays_CONSCO', 'assays_ASST', 'assays_RELT', 'assays_CURAB', 'assays_ASTETY', 'assays_ASCTY', 'assays_CEI', 'assays_SI', 'assay_strain', 'assays_ASSUBCEFRA']",0.1,0.05,1.0,N4
16349,ChEMBL,assays_horizontal_100_ac3_ev,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['ss_d', 'chmbl_d', 'dscrptn', 'dc_d', 'tss_d', 'ss_tss', 'ss_rgnsm', 'ss_tx_d', 'td', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'ss_tp', 'crtd_b', 'ss_tst_tp', 'ss_cll_tp', 'cll_d', 'ss_strn', 'ss_sbclllr_frctn', 'src_d']",0.1,0.05,1.0,N3
16368,ChEMBL,assays_horizontal_100_ac2_ev,Unionable,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['ASI', 'CHI', 'Descri', 'DOI', 'ASTIS', 'TISI', 'ASSORG', 'ASSTI', 'Ti', 'BAFO', 'CONFISC', 'ASST', 'RELTY', 'ASTET', 'CURB', 'ASSCTY', 'CI', 'SRI', 'ASSSTR', 'ASSSUBCELFRA']",0.4,0.25,1.0,N2
