,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
36881,OpenData,miller2_both_0_30_ac3_av,View-Unionable,84,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Regional program (marker)', 'Project Browser country ID', 'CountryRegion ID', 'CIDA business delivery model (old)', 'Fund centre ID', 'Amount spent', 'Section ID', 'Desertification (marker)', 'Project number', 'Enviromental sustainability (marker)', 'Participatory development and good governance', 'Disability issues (marker)', 'Organisation name', 'Continent ID', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Trade development (marker)']","['mntspnt', 'prjctnmbr', 'rgnstnd', 'rgnstnnm', 'prjctbrwsrcntrd', 'cntrrgnnm', 'cntrrgnd', 'sctrd', 'sctrnm', 'fndcntrd', 'sctnd', 'rgnstnsb-clss', 'rgnstnclss', 'cntnntnm', 'cntnntd', 'dsbltsss(mrkr)', 'chldrnsss(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'ndgnssss(mrkr)', 'bdvrst(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'rbnsss(mrkr)', 'rgnstntp', 'thsss(mrkr)', 'dsrtfctn(mrkr)', 'gndrqlt(mrkr)', 'nvrmntlsstnblt(mrkr)', 'cdbsnssdlvrmdl(ld)', 'cntrrgnprcnt', 'ctstlfrdvlpmnt(mrkr)', 'sctrprcnt', 'rgnlprgrm(mrkr)', 'fsclr']",0.22,0.13,0.67,N3
36882,OpenData,miller2_both_0_1_ac3_ev,View-Unionable,84,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'rgnstnd', 'rgnstnnm', 'prjctbrwsrcntrd', 'cntrrgnnm', 'cntrrgnd', 'sctrd', 'sctrnm', 'rgnstnsb-clss', 'rgnstnclss', 'cntnntd', 'cntnntnm', 'rbnsss(mrkr)', 'gndrqlt(mrkr)', 'ndgnssss(mrkr)', 'chldrnsss(mrkr)', 'bdvrst(mrkr)', 'thsss(mrkr)', 'trddvlpmnt(mrkr)', 'rgnstntp', 'dsbltsss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'sctrprcnt', 'cntrrgnprcnt', 'fsclr']",0.67,1.0,0.5,N3
36891,OpenData,miller2_both_0_70_ac1_av,View-Unionable,84,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]","['Fiscal year', 'Maximum CIDA contribution (project-level)', 'Sector percent', 'Untied amount(Project-level budget)', 'Branch name', 'Indigenous issues (marker)', 'IRTC percent', 'Organisation ID', 'Branch ID', 'Disability issues (marker)', 'Bilateral aid (international marker)', 'Fund centre name', 'Gender equality (marker)', 'Status', 'Continent name', 'Youth issues (marker)', 'Fund centre ID', 'Biodiversity (marker)', 'Climate change mitigation (marker)', 'Section name', 'Children issues (marker)', 'Enviromental sustainability (marker)', 'Trade development (marker)', 'Organisation class', 'Project number', 'Urban issues (marker)', 'Amount spent', 'ICT as a tool for development (marker)', 'PBA type', 'Organisation name', 'Organisation sub-class', 'Organisation type', 'Desertification (marker)', 'Participatory development and good governance', 'Continent ID', 'Division ID', 'Division name', 'Section ID', 'Regional program (marker)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_FundCentreName', 'miller2_FundCentreID', 'miller2_SectionName', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_ContinentName', 'miller2_ContinentID', 'miller2_BranchName', 'miller2_OrganisationType', 'miller2_YouthIssues(marker)', 'miller2_BranchID', 'miller2_Desertification(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_ChildrenIssues(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_Status', 'miller2_GenderEquality(marker)', 'miller2_EnviromentalSustainability(marker)', 'miller2_UrbanIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_SectorPercent', 'miller2_BilateralAid(internationalMarker)', 'miller2_CountryRegionPercent', 'miller2_PBAType', 'miller2_FiscalYear', 'miller2_IRTCPercent']",0.63,0.49,0.89,N1
36931,OpenData,miller2_both_0_30_ac4_ev,View-Unionable,84,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'CountryRegion name', 'Organisation ID', 'Indigenous issues (marker)', 'Branch name', 'Sector percent', 'Organisation type', 'Section ID', 'Children issues (marker)', 'Project Browser country ID', 'Biodiversity (marker)', 'Continent name', 'Sector ID', 'Organisation class', 'Division ID', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division name', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)']","['miller2_AmSp', 'miller2_OrgN', 'miller2_OrgaID', 'miller2_ProBroCounID', 'miller2_CouReN', 'miller2_CouRegID', 'miller2_SecNa', 'miller2_OrgSu', 'miller2_SecID', 'miller2_DiID', 'miller2_OrganiCl', 'miller2_ContiID', 'miller2_ConNa', 'miller2_IndigIs', 'miller2_BrN', 'miller2_Biodiv', 'miller2_OrganTy', 'miller2_UrIs', 'miller2_KnoFDevelo', 'miller2_ClChaMiti', 'miller2_DisIs', 'miller2_YoIss', 'miller2_Deser', 'miller2_ICTAATFoDeve', 'miller2_PartiDevAGoGov', 'miller2_TrDevelo', 'miller2_GeEqu', 'miller2_ChIss', 'miller2_CliChaAda', 'miller2_CouRegPer', 'miller2_SecPer', 'miller2_FiYe']",0.0,0.0,0.0,N4
36938,OpenData,miller2_both_0_30_ec_ev,View-Unionable,84,[1],[1],"['Fiscal year', 'Biodiversity (marker)', 'Bilateral aid (international marker)', 'Regional program (marker)', 'PBA type', 'Section name', 'FSTC percent', 'Climate change mitigation (marker)', 'Organisation type', 'Branch name', 'Organisation sub-class', 'CountryRegion ID', 'Status', 'Amount spent', 'Continent ID', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)']",['Status'],1.0,1.0,1.0,N0
36981,OpenData,miller2_both_0_30_ac2_av,View-Unionable,84,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]","['Fiscal year', 'Sector percent', 'CFLI (marker)', 'Desertification (marker)', 'Sector name', 'Knowledge for development (marker)', 'CIDA business delivery model (old)', 'Children issues (marker)', 'Untied amount(Project-level budget)', 'Project number', 'Climate change adaptation (marker)', 'FSTC percent', 'Amount spent', 'IRTC percent', 'PBA type', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Programming process (new)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Participatory development and good governance', 'Trade development (marker)', 'Biodiversity (marker)']","['AmoSp', 'ProjNu', 'UntAmoProBu', 'OrganID', 'OrgaNa', 'ProjBroCounID', 'CoRegN', 'CoRegID', 'SeNa', 'SecID', 'OrganS', 'OrganiCl', 'ContID', 'ContNa', 'OrganiTy', 'GenEqua', 'UrbIss', 'KnowFDeve', 'ChIs', 'DisIs', 'IndigIs', 'YouIs', 'Deser', 'ClChAdap', 'CIDABuDeliMo', 'ICTAAToFDevelo', 'CounRePe', 'FSTCPer', 'SePer', 'PBAT', 'CFLI', 'FisY', 'IRTCPer']",0.58,0.6,0.56,N2
36997,OpenData,miller2_both_0_1_ac4_av,View-Unionable,84,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgNa', 'miller2_OrganiID', 'miller2_ProBroCoID', 'miller2_CouRegN', 'miller2_CouRegID', 'miller2_SeN', 'miller2_SecID', 'miller2_OrgS', 'miller2_OrganiCla', 'miller2_KnoFDevel', 'miller2_DisabIss', 'miller2_UrIss', 'miller2_ContiN', 'miller2_ContiID', 'miller2_GeEq', 'miller2_IndiIs', 'miller2_Bio', 'miller2_TrDevel', 'miller2_ChiIss', 'miller2_YoIss', 'miller2_OrgaTy', 'miller2_ICTAATFDeve', 'miller2_SecPerc', 'miller2_CounRegPerc', 'miller2_FisY']",0.0,0.0,0.0,N4
37033,OpenData,miller2_both_0_1_ac4_ev,View-Unionable,84,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgID', 'miller2_OrganNa', 'miller2_ProjBrowCouID', 'miller2_CounReNa', 'miller2_CoReID', 'miller2_SecN', 'miller2_SecID', 'miller2_OrganiSu', 'miller2_OrgaCl', 'miller2_IndIs', 'miller2_ContiID', 'miller2_ChiIss', 'miller2_ContiNa', 'miller2_Bio', 'miller2_DisaIss', 'miller2_GeEq', 'miller2_TrDevel', 'miller2_OrganiTy', 'miller2_UrbIss', 'miller2_KnowFoDev', 'miller2_YouIss', 'miller2_ICTAAToFoDeve', 'miller2_SecPe', 'miller2_CouRePer', 'miller2_FiYe']",0.0,0.0,0.0,N4
37066,OpenData,miller2_both_0_1_ac1_av,View-Unionable,84,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_ContinentName', 'miller2_ContinentID', 'miller2_DisabilityIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_UrbanIssues(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_OrganisationType', 'miller2_ChildrenIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_FiscalYear']",0.0,0.0,0.0,N1
37116,OpenData,miller2_both_0_30_ac2_ev,View-Unionable,85,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]","['Fiscal year', 'CIDA business delivery model (old)', 'CountryRegion ID', 'Biodiversity (marker)', 'Organisation name', 'Division ID', 'Programming process (new)', 'Division name', 'Continent ID', 'Section ID', 'Project number', 'Trade development (marker)', 'Branch name', 'Continent name', 'CountryRegion percent', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmoSpe', 'PrNum', 'OrganN', 'OrgaID', 'ProjBrCoID', 'CoReNa', 'CoReID', 'SecN', 'SeID', 'SecID', 'OrgS', 'DiviN', 'DivID', 'OrgCl', 'ContiN', 'YoIss', 'BraN', 'DisIs', 'OrgTy', 'ContiID', 'ICTAAToFoDev', 'ChIss', 'GeEq', 'Bio', 'KnoFoDevelo', 'UrIs', 'TrDev', 'IndiIss', 'CIDABusDeliMod', 'CounRegPer', 'SePerc', 'FiYe', 'ProPr']",0.59,0.53,0.67,N2
37124,OpenData,miller2_both_0_1_ac4_ev,View-Unionable,85,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgID', 'miller2_OrganNa', 'miller2_ProjBrowCouID', 'miller2_CounReNa', 'miller2_CoReID', 'miller2_SecID', 'miller2_SecN', 'miller2_OrganiSu', 'miller2_OrgaCl', 'miller2_ContiNa', 'miller2_TrDevel', 'miller2_ContiID', 'miller2_Bio', 'miller2_YouIss', 'miller2_KnowFoDev', 'miller2_DisaIss', 'miller2_OrganiTy', 'miller2_GeEq', 'miller2_ChiIss', 'miller2_IndIs', 'miller2_UrbIss', 'miller2_ICTAAToFoDeve', 'miller2_CouRePer', 'miller2_SecPe', 'miller2_FiYe']",0.0,0.0,0.0,N4
37130,OpenData,miller2_both_0_1_ac2_av,View-Unionable,85,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmSp', 'OrgNa', 'OrgaID', 'PrBroCounID', 'CouRegN', 'CouReID', 'SeN', 'SecID', 'OrganS', 'ContID', 'OrganCl', 'ContiNa', 'OrgT', 'Biodi', 'UrbIss', 'GeEqua', 'KnoFoDeve', 'DisaIss', 'IndigIs', 'YoIs', 'TraDevelo', 'ChiIs', 'ICTAAToFoDevelo', 'CoRegPerc', 'SePe', 'FiY']",0.0,0.0,0.0,N2
37145,OpenData,miller2_both_0_1_ac1_ev,View-Unionable,85,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_ContinentName', 'miller2_Biodiversity(marker)', 'miller2_GenderEquality(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_OrganisationType', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_YouthIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_UrbanIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_FiscalYear']",0.0,0.0,0.0,N1
37172,OpenData,miller2_both_0_50_ac5_ev,View-Unionable,85,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Children issues (marker)', 'Organisation ID', 'IRTC percent', 'Sector percent', 'Organisation name', 'Enviromental sustainability (marker)', 'Continent ID', 'FSTC percent', 'Project number', 'Urban issues (marker)', 'PBA type', 'CountryRegion ID', 'Continent name', 'Branch ID', 'Maximum CIDA contribution (project-level)', 'Climate change adaptation (marker)', 'Project Browser country ID', 'Sector name', 'Trade development (marker)', 'Fund centre ID', 'Programming process (new)', 'Disability issues (marker)', 'Gender equality (marker)', 'Climate change mitigation (marker)', 'Status', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'Desertification (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnd', 'miller2_cntrrgnnm', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_fndcntrd', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_brnchd', 'miller2_cntnntd', 'miller2_rgnstntp', 'miller2_gndrqlt(mrkr)', 'miller2_cntnntnm', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_clmtchngdpttn(mrkr)', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_fstcprcnt', 'miller2_pbtp', 'miller2_rtcprcnt', 'miller2_fsclr', 'miller2_prgrmmngprcss(nw)']",0.0,0.0,0.0,N5
37176,OpenData,miller2_both_0_70_ac2_av,View-Unionable,85,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]","['Fiscal year', 'Status', 'Knowledge for development (marker)', 'Project number', 'Climate change mitigation (marker)', 'Organisation name', 'Gender equality (marker)', 'CFLI (marker)', 'Division ID', 'Regional program (marker)', 'CountryRegion percent', 'Enviromental sustainability (marker)', 'Section ID', 'FSTC percent', 'Organisation class', 'Organisation type', 'CountryRegion ID', 'ICT as a tool for development (marker)', 'Branch name', 'Continent ID', 'Sector ID', 'Bilateral aid (international marker)', 'Amount spent', 'Continent name', 'Youth issues (marker)', 'Programming process (new)', 'Section name', 'Sector percent', 'Branch ID', 'CountryRegion name', 'Participatory development and good governance', 'Climate change adaptation (marker)', 'Indigenous issues (marker)', 'Disability issues (marker)', 'Organisation sub-class', 'Maximum CIDA contribution (project-level)', 'Division name', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'IRTC percent', 'CIDA business delivery model (old)', 'PBA type']","['AmoSp', 'PrNu', 'OrganiID', 'OrgN', 'ProBroCounID', 'CouRegNa', 'CouRegID', 'SeID', 'SecN', 'SectID', 'SectNa', 'OrganiS', 'DiID', 'OrgCl', 'ContiID', 'Deser', 'ContNa', 'BrN', 'BrID', 'KnoFDevelo', 'IndiIs', 'CliChaMiti', 'PartDevAnGoGov', 'YoIs', 'TraDevel', 'UrbIs', 'GeEqu', 'DisaIs', 'Biod', 'ChiIss', 'OrganiTy', 'EnvSust', 'Sta', 'CliChAdap', 'ICTAATFDev', 'CouRegPe', 'CFLI', 'RegProg', 'FSTCPer', 'BilatAiMar', 'SecPer', 'FisY', 'ProgrPro']",0.64,0.49,0.94,N2
